Protein	Gene	ProteinName	EntrezID	ProteinCopy	Comparison	log2FC	pvalue	adj.pvalue	imputed	iLog2FC	iPvalue	SIT4	IRA2	POP1	RAS22	SAP155	SSY5	WT	RAS21	CMA	Species
YDL144C	YDL144C	NA	NA	YDL144C	SAP155-WT	-0.37516246677362	0.630724708194395	0.736099285227355	no	-0.37516246677362	0.736099285227355	3	2	0	1	1	1	2	1	WT	yeast
YDL144C	YDL144C	NA	NA	YDL144C	SIT4-WT	0.802908253509595	0.209938533387518	0.390831807317121	no	0.802908253509595	0.390831807317121	3	2	0	1	1	1	2	1	SIT4	yeast
YDL144C	YDL144C	NA	NA	YDL144C	SSY5-WT	-0.131586171814302	0.864233903553306	0.920669152056787	no	-0.131586171814302	0.920669152056787	3	2	0	1	1	1	2	1	WT	yeast
YDL144C	YDL144C	NA	NA	YDL144C	POP1-WT	-Inf	NA	0	yes	-8.1328838398446	0.0483202	3	2	0	1	1	1	2	1	WT	yeast
YDL144C	YDL144C	NA	NA	YDL144C	RAS21-WT	-0.499458684653902	0.527095591347126	0.70692158326961	no	-0.499458684653902	0.70692158326961	3	2	0	1	1	1	2	1	WT	yeast
YDL144C	YDL144C	NA	NA	YDL144C	IRA2-WT	-0.675509139289473	0.315691533337431	0.511572733603362	no	-0.675509139289473	0.511572733603362	3	2	0	1	1	1	2	1	WT	yeast
YDL144C	YDL144C	NA	NA	YDL144C	RAS22-WT	-0.413080069821025	0.597812634802049	0.730821580325193	no	-0.413080069821025	0.730821580325193	3	2	0	1	1	1	2	1	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	SSY5-WT	0.0622130703252625	0.737593564604561	0.840654583220541	no	0.0622130703252625	0.840654583220541	3	3	3	3	3	3	3	3	SSY5	yeast
YDL145C	YDL145C	NA	NA	YDL145C	IRA2-WT	-0.136997703364584	0.463703286851354	0.643959032394595	no	-0.136997703364584	0.643959032394595	3	3	3	3	3	3	3	3	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	SAP155-WT	-1.06996948845374	2.40064923830996e-05	0.000272151178604368	no	-1.06996948845374	0.000272151178604368	3	3	3	3	3	3	3	3	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	SIT4-WT	-0.13986588123038	0.454560028982212	0.648010156896016	no	-0.13986588123038	0.648010156896016	3	3	3	3	3	3	3	3	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	RAS21-WT	-0.0989856193740207	0.594989777514878	0.755237150640412	no	-0.0989856193740207	0.755237150640412	3	3	3	3	3	3	3	3	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	POP1-WT	-0.419841408614099	0.0351947532306902	0.112298185160087	no	-0.419841408614099	0.112298185160087	3	3	3	3	3	3	3	3	WT	yeast
YDL145C	YDL145C	NA	NA	YDL145C	RAS22-WT	-0.504549701482604	0.0138034696138183	0.0510464097206152	no	-0.504549701482604	0.0510464097206152	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	SIT4-WT	-1.01358766632397	0.00304349121499947	0.0188638345712497	no	-1.01358766632397	0.0188638345712497	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	SAP155-WT	-1.25197589535122	0.000542001844056728	0.0027637520191669	no	-1.25197589535122	0.0027637520191669	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	IRA2-WT	-0.175320522232486	0.554820446049659	0.721621475672265	no	-0.175320522232486	0.721621475672265	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	POP1-WT	-0.529027513384104	0.0874868190606901	0.209614372836162	no	-0.529027513384104	0.209614372836162	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	RAS22-WT	-1.23215173687278	0.000624871933946114	0.00496396541621585	no	-1.23215173687278	0.00496396541621585	3	3	3	3	3	3	3	3	WT	yeast
YDL147W	YDL147W	NA	NA	YDL147W	SSY5-WT	0.20344540501264	0.493990402097307	0.650437426780626	no	0.20344540501264	0.650437426780626	3	3	3	3	3	3	3	3	SSY5	yeast
YDL147W	YDL147W	NA	NA	YDL147W	RAS21-WT	-0.393193665428179	0.194915764730257	0.383721317400005	no	-0.393193665428179	0.383721317400005	3	3	3	3	3	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	SAP155-WT	-1.28254784903413	0.00341523658624965	0.0123757523672645	no	-1.28254784903413	0.0123757523672645	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	IRA2-WT	-0.441373130275781	0.201523278060222	0.381471527127185	no	-0.441373130275781	0.381471527127185	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	RAS21-WT	-0.91976165221766	0.0139104187656112	0.0697269267848427	no	-0.91976165221766	0.0697269267848427	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	SIT4-WT	-0.840408232844307	0.0224856093986805	0.0835409550906627	no	-0.840408232844307	0.0835409550906627	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	SSY5-WT	-0.458567170962591	0.185451864852141	0.355247777951607	no	-0.458567170962591	0.355247777951607	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	POP1-WT	-1.00328844754151	0.00833028595828411	0.0411059944012948	no	-1.00328844754151	0.0411059944012948	3	3	3	3	2	3	3	3	WT	yeast
YDL148C	YDL148C	NA	NA	YDL148C	RAS22-WT	-1.11920150425747	0.00406248467842563	0.0208607342076212	no	-1.11920150425747	0.0208607342076212	3	3	3	3	2	3	3	3	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	SAP155-WT	-1.43507274569536	0.0327506089921981	0.0734988133093247	no	-1.43507274569536	0.0734988133093247	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	SSY5-WT	-0.869368675286593	0.129635512572031	0.277504493464657	no	-0.869368675286593	0.277504493464657	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	POP1-WT	-0.848073015755625	0.138473225399788	0.287945578235178	no	-0.848073015755625	0.287945578235178	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	IRA2-WT	-0.482514122743304	0.436264750677242	0.621944151037452	no	-0.482514122743304	0.621944151037452	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	SIT4-WT	-1.55850308428972	0.0123901759161991	0.0538081719972725	no	-1.55850308428972	0.0538081719972725	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	RAS22-WT	-0.822933359880815	0.149569343134993	0.287571685001507	no	-0.822933359880815	0.287571685001507	3	2	3	3	2	3	3	2	WT	yeast
YDL150W	YDL150W	NA	NA	YDL150W	RAS21-WT	-0.812269303719717	0.199361258657053	0.387612601970989	no	-0.812269303719717	0.387612601970989	3	2	3	3	2	3	3	2	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	SSY5-WT	-0.746599006442173	0.0198336513064059	0.0724813962822682	no	-0.746599006442173	0.0724813962822682	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	SIT4-WT	-0.800062126995216	0.0135789859358018	0.0566955409570372	no	-0.800062126995216	0.0566955409570372	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	SAP155-WT	-1.6752412986026	2.67860055780389e-05	0.000289025783402321	no	-1.6752412986026	0.000289025783402321	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	POP1-WT	-1.00746134237079	0.00301585506843405	0.0205338427559366	no	-1.00746134237079	0.0205338427559366	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	RAS21-WT	-1.67526744882161	2.67813544834183e-05	0.000896996832831292	no	-1.67526744882161	0.000896996832831292	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	IRA2-WT	-0.656282909762333	0.0370484515387846	0.125800894457304	no	-0.656282909762333	0.125800894457304	3	3	3	3	3	3	3	3	WT	yeast
YDL153C	YDL153C	NA	NA	YDL153C	RAS22-WT	-1.45360579260392	0.000121225287050164	0.00139631511827047	no	-1.45360579260392	0.00139631511827047	3	3	3	3	3	3	3	3	WT	yeast
YDL156W	YDL156W	NA	NA	YDL156W	SSY5-WT	-0.24043048532929	0.544327788427648	0.690717925732287	no	-0.24043048532929	0.690717925732287	3	1	3	2	1	3	3	3	WT	yeast
YDL156W	YDL156W	NA	NA	YDL156W	IRA2-WT	-0.524924519164486	0.354883636511957	0.54909072485046	no	-0.524924519164486	0.54909072485046	3	1	3	2	1	3	3	3	WT	yeast
YDL156W	YDL156W	NA	NA	YDL156W	RAS22-WT	0.569430858552346	0.2119485992081	0.369171847450027	no	0.569430858552346	0.369171847450027	3	1	3	2	1	3	3	3	RAS22	yeast
YDL156W	YDL156W	NA	NA	YDL156W	SAP155-WT	-0.283130077940578	0.612732392179459	0.721019567623053	no	-0.283130077940578	0.721019567623053	3	1	3	2	1	3	3	3	WT	yeast
YDL156W	YDL156W	NA	NA	YDL156W	POP1-WT	0.279292524451732	0.48256547496171	0.650664540425475	no	0.279292524451732	0.650664540425475	3	1	3	2	1	3	3	3	POP1	yeast
YDL156W	YDL156W	NA	NA	YDL156W	SIT4-WT	0.0735728388105664	0.85166754854421	0.923499216521634	no	0.0735728388105664	0.923499216521634	3	1	3	2	1	3	3	3	SIT4	yeast
YDL156W	YDL156W	NA	NA	YDL156W	RAS21-WT	0.139665107901382	0.723180159663628	0.847703481602909	no	0.139665107901382	0.847703481602909	3	1	3	2	1	3	3	3	RAS21	yeast
YDL160C	YDL160C	NA	NA	YDL160C	IRA2-WT	-0.227650718126937	0.378310502492895	0.571565093549636	no	-0.227650718126937	0.571565093549636	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	SSY5-WT	-0.410303729470902	0.12195727655189	0.267726791797289	no	-0.410303729470902	0.267726791797289	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	SAP155-WT	-1.23149902756051	0.000159616934711782	0.00112149456743714	no	-1.23149902756051	0.00112149456743714	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	RAS21-WT	-0.527022095893164	0.0521656316138654	0.160982882818219	no	-0.527022095893164	0.160982882818219	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	POP1-WT	-0.414460437592801	0.118495232995999	0.257828210377122	no	-0.414460437592801	0.257828210377122	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	RAS22-WT	-0.649990916767732	0.0198501220940699	0.0672653934928603	no	-0.649990916767732	0.0672653934928603	3	3	3	3	3	3	3	3	WT	yeast
YDL160C	YDL160C	NA	NA	YDL160C	SIT4-WT	-0.440101027852879	0.098956540605263	0.235338952336876	no	-0.440101027852879	0.235338952336876	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	POP1-WT	-0.130125550914045	0.809837571489113	0.895936850664334	no	-0.130125550914045	0.895936850664334	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	SAP155-WT	-1.03446902171424	0.069577681671761	0.134427862990125	no	-1.03446902171424	0.134427862990125	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	SSY5-WT	0.361043426594639	0.506965547616637	0.661113274745084	no	0.361043426594639	0.661113274745084	3	3	3	3	3	3	3	3	SSY5	yeast
YDL161W	YDL161W	NA	NA	YDL161W	SIT4-WT	-0.745993427291699	0.179857332251495	0.351989066960913	no	-0.745993427291699	0.351989066960913	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	RAS21-WT	-0.641689632596244	0.245182772476609	0.442094209049431	no	-0.641689632596244	0.442094209049431	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	IRA2-WT	-0.147844332192208	0.784600741750781	0.879791272919074	no	-0.147844332192208	0.879791272919074	3	3	3	3	3	3	3	3	WT	yeast
YDL161W	YDL161W	NA	NA	YDL161W	RAS22-WT	-0.151875529587125	0.778892484428329	0.864959326142574	no	-0.151875529587125	0.864959326142574	3	3	3	3	3	3	3	3	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	RAS22-WT	-1.3099149487046	0.123985080020476	0.254559718668369	no	-1.3099149487046	0.254559718668369	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	SAP155-WT	-1.19218195068856	0.151768738277831	0.249371203546919	no	-1.19218195068856	0.249371203546919	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	IRA2-WT	-1.12435598242681	0.170732540202546	0.342650556962719	no	-1.12435598242681	0.342650556962719	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	SIT4-WT	-0.597761769806544	0.338627800750021	0.537869356909973	no	-0.597761769806544	0.537869356909973	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	SSY5-WT	-1.05799703483464	0.127010875955107	0.274760792946428	no	-1.05799703483464	0.274760792946428	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	POP1-WT	-1.16721812476288	0.158475867676844	0.316824343177099	no	-1.16721812476288	0.316824343177099	2	1	1	1	1	2	2	2	WT	yeast
YDL164C	YDL164C	NA	NA	YDL164C	RAS21-WT	-0.932908404346522	0.165405133418779	0.344811365268028	no	-0.932908404346522	0.344811365268028	2	1	1	1	1	2	2	2	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	RAS22-WT	-0.782779130036189	0.055287877898889	0.142252681563077	no	-0.782779130036189	0.142252681563077	1	3	3	3	2	2	1	3	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	SSY5-WT	-1.038310351681	0.0218517209436233	0.0775844885850409	no	-1.038310351681	0.0775844885850409	1	3	3	3	2	2	1	3	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	IRA2-WT	-1.0476751636734	0.0157619983235433	0.0672479170171582	no	-1.0476751636734	0.0672479170171582	1	3	3	3	2	2	1	3	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	SAP155-WT	-0.785055444828999	0.067434901972349	0.132082786116019	no	-0.785055444828999	0.132082786116019	1	3	3	3	2	2	1	3	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	POP1-WT	-1.30856068677957	0.00464752307118621	0.0275732035240124	no	-1.30856068677957	0.0275732035240124	1	3	3	3	2	2	1	3	WT	yeast
YDL165W	YDL165W	NA	NA	YDL165W	RAS21-WT	-0.762956204872121	0.0606516135133066	0.17951872450755	no	-0.762956204872121	0.17951872450755	1	3	3	3	2	2	1	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	RAS22-WT	-0.542634741198957	0.318149487407607	0.491917095369767	no	-0.542634741198957	0.491917095369767	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	SSY5-WT	-0.796596357577842	0.14987198092718	0.306874868247942	no	-0.796596357577842	0.306874868247942	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	POP1-WT	-0.0121553767398186	0.981870633286055	0.991035821827281	no	-0.0121553767398186	0.991035821827281	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	RAS21-WT	-1.05359457018071	0.0626959409770622	0.182682387893332	no	-1.05359457018071	0.182682387893332	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	SAP155-WT	-1.32577014807952	0.0228557521803787	0.0545334185784554	no	-1.32577014807952	0.0545334185784554	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	IRA2-WT	-0.139213889692074	0.79488522914197	0.886234307642397	no	-0.139213889692074	0.886234307642397	3	3	3	3	3	3	3	3	WT	yeast
YDL166C	YDL166C	NA	NA	YDL166C	SIT4-WT	-0.187651527808107	0.726250970945409	0.844708447571773	no	-0.187651527808107	0.844708447571773	3	3	3	3	3	3	3	3	WT	yeast
YDL167C	YDL167C	NA	NA	YDL167C	SSY5-WT	-0.578224976909608	0.68336101737796	0.801913069758057	no	-0.578224976909608	0.801913069758057	0	1	2	1	1	1	2	1	WT	yeast
YDL167C	YDL167C	NA	NA	YDL167C	RAS21-WT	0.296026397024852	0.831543309248854	0.916604045264476	no	0.296026397024852	0.916604045264476	0	1	2	1	1	1	2	1	RAS21	yeast
YDL167C	YDL167C	NA	NA	YDL167C	RAS22-WT	-0.632786563257464	0.656865555531409	0.775453413229604	no	-0.632786563257464	0.775453413229604	0	1	2	1	1	1	2	1	WT	yeast
YDL167C	YDL167C	NA	NA	YDL167C	IRA2-WT	-0.15105392838599	0.913124761383449	0.95870241728727	no	-0.15105392838599	0.95870241728727	0	1	2	1	1	1	2	1	WT	yeast
YDL167C	YDL167C	NA	NA	YDL167C	SAP155-WT	0.903747013827259	0.537431863253681	0.654650766586087	no	0.903747013827259	0.654650766586087	0	1	2	1	1	1	2	1	SAP155	yeast
YDL167C	YDL167C	NA	NA	YDL167C	POP1-WT	1.02034705241571	0.41492429923438	0.590679297192847	no	1.02034705241571	0.590679297192847	0	1	2	1	1	1	2	1	POP1	yeast
YDL167C	YDL167C	NA	NA	YDL167C	SIT4-WT	-Inf	NA	0	yes	-6.10397503511284	0.018824	0	1	2	1	1	1	2	1	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	RAS21-WT	0.0750840880409645	0.698106131339044	0.828362117110854	no	0.0750840880409645	0.828362117110854	3	3	3	3	3	3	3	3	RAS21	yeast
YDL168W	YDL168W	NA	NA	YDL168W	SAP155-WT	-0.436639526736358	0.0354762486238283	0.0783785127274158	no	-0.436639526736358	0.0783785127274158	3	3	3	3	3	3	3	3	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	SSY5-WT	-0.193335156722481	0.324321519639277	0.506979094613353	no	-0.193335156722481	0.506979094613353	3	3	3	3	3	3	3	3	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	RAS22-WT	-0.295945054186709	0.139112819850367	0.273541339580479	no	-0.295945054186709	0.273541339580479	3	3	3	3	3	3	3	3	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	IRA2-WT	-0.187115807435434	0.339662073936495	0.537119546600809	no	-0.187115807435434	0.537119546600809	3	3	3	3	3	3	3	3	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	SIT4-WT	-0.298920225050402	0.135446803099406	0.293864116665962	no	-0.298920225050402	0.293864116665962	3	3	3	3	3	3	3	3	WT	yeast
YDL168W	YDL168W	NA	NA	YDL168W	POP1-WT	-0.0884539546494402	0.64801564535334	0.783097623903672	no	-0.0884539546494402	0.783097623903672	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	RAS21-WT	-0.385319435572035	0.0289407519127511	0.108668413759089	no	-0.385319435572035	0.108668413759089	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	SSY5-WT	1.22385828645757	1.03355684499817e-06	4.61236343077027e-05	no	1.22385828645757	4.61236343077027e-05	3	3	3	3	3	3	3	3	SSY5	yeast
YDL171C	YDL171C	NA	NA	YDL171C	POP1-WT	-0.139555239310095	0.397643445153436	0.574783151774177	no	-0.139555239310095	0.574783151774177	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	SAP155-WT	-0.473313061530396	0.00945726026966653	0.026860397264141	no	-0.473313061530396	0.026860397264141	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	RAS22-WT	-1.13752568544855	2.58641727013398e-06	8.65932502040856e-05	no	-1.13752568544855	8.65932502040856e-05	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	IRA2-WT	-0.0336491928271921	0.836660146228962	0.910955268540235	no	-0.0336491928271921	0.910955268540235	3	3	3	3	3	3	3	3	WT	yeast
YDL171C	YDL171C	NA	NA	YDL171C	SIT4-WT	0.0733309091549543	0.6540412020177	0.8023358533963	no	0.0733309091549543	0.8023358533963	3	3	3	3	3	3	3	3	SIT4	yeast
YDL173W	YDL173W	NA	NA	YDL173W	IRA2-WT	-1.80208674271178	0.00223869509105823	0.0161133215993572	no	-1.80208674271178	0.0161133215993572	3	3	3	3	3	3	3	3	WT	yeast
YDL173W	YDL173W	NA	NA	YDL173W	SAP155-WT	-0.288450954055686	0.569018870498106	0.682201691465239	no	-0.288450954055686	0.682201691465239	3	3	3	3	3	3	3	3	WT	yeast
YDL173W	YDL173W	NA	NA	YDL173W	RAS21-WT	-0.719180523618096	0.166439571677777	0.346343464106084	no	-0.719180523618096	0.346343464106084	3	3	3	3	3	3	3	3	WT	yeast
YDL173W	YDL173W	NA	NA	YDL173W	SIT4-WT	0.778811560907676	0.13598157127712	0.294286783838901	no	0.778811560907676	0.294286783838901	3	3	3	3	3	3	3	3	SIT4	yeast
YDL173W	YDL173W	NA	NA	YDL173W	POP1-WT	-0.259082979085359	0.608632383152101	0.754570656480198	no	-0.259082979085359	0.754570656480198	3	3	3	3	3	3	3	3	WT	yeast
YDL173W	YDL173W	NA	NA	YDL173W	RAS22-WT	-0.298349033944633	0.555977370248172	0.701184920488779	no	-0.298349033944633	0.701184920488779	3	3	3	3	3	3	3	3	WT	yeast
YDL173W	YDL173W	NA	NA	YDL173W	SSY5-WT	-1.96701844919342	0.00111025241398011	0.00865996882904483	no	-1.96701844919342	0.00865996882904483	3	3	3	3	3	3	3	3	WT	yeast
YDL174C	YDL174C	NA	NA	YDL174C	SAP155-WT	-0.255129397034079	0.483290865572867	0.606182678821805	no	-0.255129397034079	0.606182678821805	3	3	3	3	3	3	3	3	WT	yeast
YDL174C	YDL174C	NA	NA	YDL174C	POP1-WT	-0.0568463358810898	0.87495082449012	0.93591514000298	no	-0.0568463358810898	0.93591514000298	3	3	3	3	3	3	3	3	WT	yeast
YDL174C	YDL174C	NA	NA	YDL174C	SSY5-WT	-1.21320631472362	0.00356228375247758	0.0207117689151448	no	-1.21320631472362	0.0207117689151448	3	3	3	3	3	3	3	3	WT	yeast
YDL174C	YDL174C	NA	NA	YDL174C	IRA2-WT	-0.918398341866397	0.0199983839555524	0.0790859916556692	no	-0.918398341866397	0.0790859916556692	3	3	3	3	3	3	3	3	WT	yeast
YDL174C	YDL174C	NA	NA	YDL174C	RAS22-WT	1.13032775094994	0.00582071539702111	0.0269757235285785	no	1.13032775094994	0.0269757235285785	3	3	3	3	3	3	3	3	RAS22	yeast
YDL174C	YDL174C	NA	NA	YDL174C	RAS21-WT	0.0609107317252928	0.86609946175928	0.933200736955131	no	0.0609107317252928	0.933200736955131	3	3	3	3	3	3	3	3	RAS21	yeast
YDL174C	YDL174C	NA	NA	YDL174C	SIT4-WT	1.16030447530533	0.00487493988161369	0.0263754559844808	no	1.16030447530533	0.0263754559844808	3	3	3	3	3	3	3	3	SIT4	yeast
YDL178W	YDL178W	NA	NA	YDL178W	POP1-WT	-0.0595112986090319	0.820104834681389	0.900908707582439	no	-0.0595112986090319	0.900908707582439	3	3	3	3	3	3	3	3	WT	yeast
YDL178W	YDL178W	NA	NA	YDL178W	IRA2-WT	-0.779480250072673	0.00799796169502165	0.0405717807398188	no	-0.779480250072673	0.0405717807398188	3	3	3	3	3	3	3	3	WT	yeast
YDL178W	YDL178W	NA	NA	YDL178W	RAS21-WT	-0.82521574973863	0.00551156812095699	0.0388906155051797	no	-0.82521574973863	0.0388906155051797	3	3	3	3	3	3	3	3	WT	yeast
YDL178W	YDL178W	NA	NA	YDL178W	SAP155-WT	0.263914538868893	0.320512501084193	0.4424207396462	no	0.263914538868893	0.4424207396462	3	3	3	3	3	3	3	3	SAP155	yeast
YDL178W	YDL178W	NA	NA	YDL178W	RAS22-WT	0.00431688677235809	0.986827757573159	0.991169799706481	no	0.00431688677235809	0.991169799706481	3	3	3	3	3	3	3	3	RAS22	yeast
YDL178W	YDL178W	NA	NA	YDL178W	SSY5-WT	-0.7562228430974	0.00965518115919251	0.0430345217381152	no	-0.7562228430974	0.0430345217381152	3	3	3	3	3	3	3	3	WT	yeast
YDL178W	YDL178W	NA	NA	YDL178W	SIT4-WT	0.392869250825044	0.146493829733826	0.308802334268462	no	0.392869250825044	0.308802334268462	3	3	3	3	3	3	3	3	SIT4	yeast
YDL181W	YDL181W	NA	NA	YDL181W	IRA2-WT	-Inf	NA	0	yes	-10.3429003462887	0.0483528	3	0	3	3	3	3	3	2	WT	yeast
YDL181W	YDL181W	NA	NA	YDL181W	RAS21-WT	-1.5555134466204	0.0080687507314956	0.0488402453916071	no	-1.5555134466204	0.0488402453916071	3	0	3	3	3	3	3	2	WT	yeast
YDL181W	YDL181W	NA	NA	YDL181W	POP1-WT	0.0131972235196248	0.976811487971318	0.990340969596192	no	0.0131972235196248	0.990340969596192	3	0	3	3	3	3	3	2	POP1	yeast
YDL181W	YDL181W	NA	NA	YDL181W	SIT4-WT	3.83211306303592	9.99109713184509e-07	3.70669703591453e-05	no	3.83211306303592	3.70669703591453e-05	3	0	3	3	3	3	3	2	SIT4	yeast
YDL181W	YDL181W	NA	NA	YDL181W	SAP155-WT	2.18554195611044	0.000286474519529012	0.00168060415946996	no	2.18554195611044	0.00168060415946996	3	0	3	3	3	3	3	2	SAP155	yeast
YDL181W	YDL181W	NA	NA	YDL181W	RAS22-WT	1.96990300531021	0.00068804289635449	0.00529185566301857	no	1.96990300531021	0.00529185566301857	3	0	3	3	3	3	3	2	RAS22	yeast
YDL181W	YDL181W	NA	NA	YDL181W	SSY5-WT	-1.70225774168422	0.00211713865673802	0.0139062581242581	no	-1.70225774168422	0.0139062581242581	3	0	3	3	3	3	3	2	WT	yeast
YDL182W	YDL182W	NA	NA	YDL182W	RAS22-WT	0.207623959104693	0.589269835848649	0.724256758598119	no	0.207623959104693	0.724256758598119	3	3	3	3	3	3	2	3	RAS22	yeast
YDL182W	YDL182W	NA	NA	YDL182W	SSY5-WT	0.692266972167693	0.0857103702125557	0.213080761006513	no	0.692266972167693	0.213080761006513	3	3	3	3	3	3	2	3	SSY5	yeast
YDL182W	YDL182W	NA	NA	YDL182W	IRA2-WT	1.67580725041878	0.000464840124294597	0.00493637149433259	no	1.67580725041878	0.00493637149433259	3	3	3	3	3	3	2	3	IRA2	yeast
YDL182W	YDL182W	NA	NA	YDL182W	RAS21-WT	1.63551891954244	0.000575989722747305	0.00799384631790736	no	1.63551891954244	0.00799384631790736	3	3	3	3	3	3	2	3	RAS21	yeast
YDL182W	YDL182W	NA	NA	YDL182W	SIT4-WT	1.68237064313062	0.00044893058020623	0.00436656448238045	no	1.68237064313062	0.00436656448238045	3	3	3	3	3	3	2	3	SIT4	yeast
YDL182W	YDL182W	NA	NA	YDL182W	POP1-WT	2.70277830423772	3.16559050417276e-06	0.000200615941714429	no	2.70277830423772	0.000200615941714429	3	3	3	3	3	3	2	3	POP1	yeast
YDL182W	YDL182W	NA	NA	YDL182W	SAP155-WT	2.19354597543288	3.32055026937006e-05	0.000333019502118981	no	2.19354597543288	0.000333019502118981	3	3	3	3	3	3	2	3	SAP155	yeast
