Protein	Gene	ProteinName	EntrezID	ProteinCopy	IRA2.WT_log2FC	IRA2.WT_adj.pvalue	RAS21.WT_log2FC	RAS21.WT_adj.pvalue	RAS22.WT_log2FC	RAS22.WT_adj.pvalue	POP1.WT_log2FC	POP1.WT_adj.pvalue	SIT4.WT_log2FC	SIT4.WT_adj.pvalue	SAP155.WT_log2FC	SAP155.WT_adj.pvalue	SSY5.WT_log2FC	SSY5.WT_adj.pvalue	NumBR_SIT4	NumBR_IRA2	NumBR_POP1	NumBR_RAS22	NumBR_SAP155	NumBR_SSY5	NumBR_WT	NumBR_RAS21
YHR100C	YHR100C	NA	NA	YHR100C	-0.74047304438322	0.502300597775992	-0.52363065471233	0.57276883428682	-0.773459473269135	0.355042668290794	-Inf	0	0.950979047776004	0.232129230125766	-0.906269798698459	0.236429676262008	-1.00973217435764	0.203752917434493	3	1	0	2	2	3	2	2
YHR103W	YHR103W	NA	NA	YHR103W	-0.589233882934295	0.20427575660128	-1.02105457541283	0.0159509458144883	-0.817212654014417	0.020152705815486	-0.784552779500747	0.0288871189461272	-0.907541879779918	0.0209181635091857	-0.672382794491429	0.0329114599488266	-1.00595549269732	0.00751318767008596	2	1	3	3	3	3	2	2
YHR104W	YHR104W	NA	NA	YHR104W	-1.42686930302885	6.2069856290656e-06	-0.582685836337213	0.0151452928233766	0.96911726125503	0.000204864123549674	-0.340206987992369	0.121336775823005	0.319229122384812	0.150271286629478	-0.154416029526062	0.447869851775382	-0.696394341846213	0.00343646127472506	3	3	3	3	3	3	3	3
YHR106W	YHR106W	NA	NA	YHR106W	-0.805801950430773	0.307650404301222	-0.746218682838257	0.355944148583034	-1.27336755200132	0.0881198435239919	-0.707046813689877	0.367368495165892	-0.385173393840178	0.662216060332308	-0.929773816369087	0.175774099152128	-0.796087289687387	0.450629056251331	3	3	3	3	3	1	2	3
YHR107C	YHR107C	NA	NA	YHR107C	-0.0871464970035033	0.789566336279551	0.177608008962974	0.558646867769565	-0.371592921235347	0.161860225170402	-0.430340442353868	0.114246608850555	-0.620899741814998	0.0250766108301879	-1.00632194488161	0.000545468374357255	0.056567431430441	0.859339092980357	3	3	3	3	3	3	3	3
YHR108W	YHR108W	NA	NA	YHR108W	-0.7740071377113	0.0215947860363384	-1.07439625876219	0.00393024599569829	-0.75211674921609	0.0208527176195246	-0.75259724433829	0.0248978931811576	-0.928890147041284	0.00652088827115483	-1.38611227186921	0.000179817287880203	-0.490299848531335	0.130932065459234	3	3	3	3	3	3	3	3
YHR111W	YHR111W	NA	NA	YHR111W	-0.119617139317881	0.858095949045756	-0.668830553465401	0.237422887853597	-1.20549060006383	0.0452383070481762	-0.974612953594583	0.110376600429915	0.781726440370504	0.153033181259596	-1.41499590093747	0.0152369671227147	-0.0861678154904045	0.889907666078746	3	3	2	2	2	3	3	3
YHR112C	YHR112C	NA	NA	YHR112C	0.254124721335406	0.807642654926752	-0.323001524231515	0.731279601240091	0.727014230568087	0.365423771170109	-Inf	0	-0.200738986934365	0.841086886823062	0.152778679306371	0.868950406081924	0.698744450245586	0.401689509004748	3	2	0	3	2	3	2	3
YHR113W	YHR113W	NA	NA	YHR113W	-1.37094016910889	0.000945783906305586	-0.875810334563871	0.0234874620284417	-0.118650414792405	0.762438511203887	-0.204450697895981	0.595965787692877	-1.2182666391355	0.00193705776849737	-1.3315332083923	0.000529349986444011	-1.05659975141526	0.00543679854312578	3	3	3	3	3	3	3	3
YHR114W	YHR114W	NA	NA	YHR114W	-1.00154406820971	0.0820147275128893	-0.909753992668656	0.119459361088204	-0.481521680158449	0.397706843747458	-0.102145442353031	0.888175789826593	0.434255824620068	0.476342365225778	-0.600319934836	0.239238353463089	-1.02102915982556	0.0697489390854753	3	3	3	3	3	3	3	3
YHR115C	YHR115C	NA	NA	YHR115C	-Inf	0	0.555663975798657	0.392594320076147	0.0922190833118735	0.867583833121711	0.317865379679216	0.574783151774177	0.529979529877891	0.400556535014347	-Inf	0	-Inf	0	1	0	1	1	0	0	3	1
YHR116W	YHR116W	NA	NA	YHR116W	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.614789161640515	0.144861768994245	-Inf	0	-Inf	0	3	0	0	0	0	0	2	0
YHR117W	YHR117W	NA	NA	YHR117W	-0.971124079589026	0.0320430060495666	-0.456375091281672	0.328676123855579	-0.657111769650899	0.12526534484354	-0.514673721546946	0.248101389266637	-0.273406170424792	0.57804589580481	-1.20391815861252	0.00501575055894104	-0.923923715619398	0.0369459331340633	3	3	3	3	3	3	3	3
YHR121W	YHR121W	NA	NA	YHR121W	-0.890791420834374	0.238844071177496	-0.179003850509768	0.849599086870033	-0.637220677338596	0.384624130885003	0.00804198827433045	0.99265147786107	-1.15524779493835	0.115456428339883	-0.347048404690955	0.621075647354146	-0.439830222734269	0.568143059275756	3	3	3	3	3	3	3	3
YHR122W	YHR122W	NA	NA	YHR122W	-Inf	0	-Inf	0	-1.0657154067412	0.532572274463885	-Inf	0	-0.564678478939717	0.726392083861338	-Inf	0	-Inf	0	1	0	0	1	0	0	2	0
YHR127W	YHR127W	NA	NA	YHR127W	-2.35342328724579	0.0205219615088274	-1.95868024779168	0.0396089917113379	-1.95180058209629	0.0269757235285785	-1.37681487606624	0.115537300791895	-2.07763314071958	0.0346904062959631	-2.29974237622649	0.00769117434534399	-1.59245853970083	0.0694824377589456	2	2	3	3	3	3	2	3
YHR128W	YHR128W	NA	NA	YHR128W	-0.0331792368834054	0.89033752233678	-0.60066470301565	0.00517878615754979	-0.422794654339054	0.0250126538686894	-0.379861243064288	0.0473441571612948	-0.375588541419871	0.0493446958762333	-0.906496587779175	6.61380287104463e-05	0.274287867478154	0.147483713099276	3	3	3	3	3	3	3	3
YHR132C	YHR132C	NA	NA	YHR132C	-0.821378169157202	0.0636190418779651	-0.414625513852054	0.371441906022593	-0.231762515979899	0.615897422164664	-0.39246146405434	0.383433260232647	0.24434575595778	0.622417166079257	-0.899915895309585	0.0248436421953202	-0.174731402096786	0.713381698774266	3	3	3	3	3	3	3	3
YHR132W-A	YHR132W-A	NA	NA	YHR132W-A	-1.11450646400094	0.234150872706495	-1.21854897349446	0.197623160236969	-0.738354934572164	0.415725966230837	-0.662126633683662	0.428387586340602	0.666492329332719	0.434401504163926	0.851364401754257	0.241514703680744	-1.07517785384049	0.243230308456496	3	2	3	2	3	2	3	2
YHR133C	YHR133C	NA	NA	YHR133C	Inf	0	Inf	0	NA	NA	Inf	0	Inf	0	NA	NA	Inf	0	1	2	2	0	0	1	0	1
YHR135C	YHR135C	NA	NA	YHR135C	-1.14443559955311	0.354336700710118	-1.09435090359607	0.328449581040334	-1.2254590259088	0.291702263435892	-0.950178690864268	0.384789186086736	-0.960011944156007	0.386325350321606	-1.00403008914139	0.352163211634304	0.413844619681409	0.720134718276642	3	2	3	2	2	3	3	3
YHR137W	YHR137W	NA	NA	YHR137W	0.584768904041977	0.289287420499748	-0.731355664743221	0.134188308978065	-Inf	0	1.11108730068741	0.0240894870785093	3.56999052544538	2.430889418707e-05	2.00433727827452	0.000545468374357255	0.00622506099767983	0.989558686432233	3	1	3	0	3	3	1	2
YHR138C	YHR138C	NA	NA	YHR138C	0.0370850709010571	0.975609294904904	0.031684923962947	0.970597959427946	2.16270480017946	0.00283894583499746	0.164063942602063	0.827540192653275	1.71072324272232	0.0130060054691213	1.24398949500483	0.0529329258940232	0.290593085014883	0.666460860904591	3	1	3	3	2	3	2	3
YHR139C	YHR139C	NA	NA	YHR139C	0.544376566705277	0.373011770155892	0.0849501050834003	0.904209110276353	0.887886504005466	0.121841332159574	-Inf	0	0.295463448442142	0.628510314072748	-0.104740964470878	0.820762273807526	-Inf	0	1	1	0	3	2	0	1	1
YHR143W-A	YHR143W-A	NA	NA	YHR143W-A	-0.235696428794859	0.685207154122924	-0.333707857834691	0.558646867769565	-0.193271204587174	0.724881698544436	-0.224636330924256	0.692565611196931	-0.138094356591202	0.83323324076812	-0.435386738169637	0.351004011819476	0.341316040031774	0.528501012678998	3	3	3	3	3	3	3	3
YHR144C	YHR144C	NA	NA	YHR144C	0.388765419818925	0.765799239499151	-0.653861410228351	0.693124133485027	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.350131049404751	0.821375038864117	0	2	0	0	0	1	2	1
YHR146W	YHR146W	NA	NA	YHR146W	-0.495695067718009	0.078618013925309	-0.292308572577139	0.320277074529898	-0.157534935121019	0.592420292772287	-0.0610944272315279	0.859329641765749	-0.138102903265597	0.67132071960452	-0.425760495130643	0.0883036847297913	-0.58123661540423	0.0369459331340633	3	3	3	3	3	3	3	3
YHR147C	YHR147C	NA	NA	YHR147C	-Inf	0	-Inf	0	0.24372102078489	0.832791261838211	-Inf	0	0.0493699452680936	0.976088566166107	-Inf	0	-Inf	0	1	0	0	2	0	0	1	0
YHR148W	YHR148W	NA	NA	YHR148W	-0.282851430290245	0.632777049049444	-1.61297968557672	0.00671508977265583	-0.924824765022666	0.0734004779208474	-0.925907853808938	0.0810900918706059	-0.0829764386361375	0.90783725094146	-0.830375643175417	0.0818856039763878	-0.5375706912911	0.322739972835222	3	3	3	3	3	3	3	3
YHR149C	YHR149C	NA	NA	YHR149C	Inf	0	NA	NA	Inf	0	NA	NA	Inf	0	Inf	0	Inf	0	2	2	0	1	1	1	0	0
YHR158C	YHR158C	NA	NA	YHR158C	-2.21382928568866	0.00109036553293862	-1.0655150405605	0.0836071986301473	-0.665589179382788	0.251852576857769	-1.26501494540229	0.0356932394031054	0.109011352867661	0.88888882074975	-0.932321580513795	0.0789831568366571	-1.72824970032044	0.00558606385588787	3	3	3	3	3	3	3	3
YHR161C	YHR161C	NA	NA	YHR161C	NA	NA	NA	NA	NA	NA	Inf	0	NA	NA	Inf	0	NA	NA	0	0	1	0	1	0	0	0
YHR163W	YHR163W	NA	NA	YHR163W	-0.797454569561812	0.00207136641403539	-0.450977019504952	0.0651938993339543	-0.3692178818835	0.102065120017524	-0.401890798048387	0.0835765983338591	-0.839367456465604	0.00120140865732832	-0.338513863613784	0.104681270669247	-0.393729069464545	0.0886927453774515	3	3	3	3	3	3	3	3
YHR167W	YHR167W	NA	NA	YHR167W	-Inf	0	-Inf	0	-Inf	0	1.05069964760365	0.428324141993554	0.946928597179696	0.556207785594426	-Inf	0	-Inf	0	1	0	2	0	0	0	2	0
YHR169W	YHR169W	NA	NA	YHR169W	-0.101355395607436	0.968589312139888	0.359227784955847	0.870678959397872	0.0133915022809625	0.992955868269647	0.274031663504214	0.898958775963345	-1.8897506354214	0.2778099989941	0.280291942200797	0.875380431873597	1.01572352671804	0.569215887387626	3	3	3	3	3	3	3	3
YHR170W	YHR170W	NA	NA	YHR170W	0.349838949950442	0.461914539526737	-0.266536571324286	0.587383754257506	-1.34613759563158	0.003596149954271	-0.565409586748917	0.197240447246879	-0.227447613490965	0.656390147859613	-1.36348896276853	0.00203247612176226	0.343022351225372	0.452084104787068	3	3	3	3	3	3	3	3
YHR174W	YHR174W	NA	NA	YHR174W	0.0783911674618589	0.849274673079897	0.456671108421581	0.181099444279734	-0.415398287129596	0.196571532053784	-0.614188012552053	0.0635208375710513	0.302586234677663	0.379986868746947	0.270870961094716	0.370241340675006	0.183564417934626	0.599099754511455	3	3	3	3	3	3	3	3
YHR179W	YHR179W	NA	NA	YHR179W	0.35754581267562	0.0530425864054765	0.58820471964903	0.00449528960684741	-0.353976464500332	0.0463030262490363	-0.404285094053366	0.0296950345265375	1.53796609068175	1.73422406495922e-07	0.545093315505637	0.0025859182971815	0.361048228144814	0.0466870962668013	3	3	3	3	3	3	3	3
YHR183W	YHR183W	NA	NA	YHR183W	-0.143523569912448	0.481873419738281	-0.131945659839827	0.528287111360511	-1.14099697314062	1.00493300082347e-05	-0.792110942841678	0.000597348559339707	-0.0494009595439853	0.835941831748144	-0.805058782312823	0.000184818469643634	0.207698616174433	0.280215593396279	3	3	3	3	3	3	3	3
YHR186C	YHR186C	NA	NA	YHR186C	-0.647617853817449	0.310645511235427	-0.4497383088118	0.498605318184102	-0.148833911384349	0.801070020304843	-0.00731560575663848	0.992142088090693	0.641775256594139	0.312543219917435	-0.429904644012326	0.4424207396462	-0.546658616598145	0.388920039050766	2	2	2	3	2	2	3	2
YHR187W	YHR187W	NA	NA	YHR187W	-Inf	0	0.1254007870709	0.823051230797679	0.0664763754280404	0.898957289236134	-Inf	0	0.245898562684934	0.644236047465218	-Inf	0	0.124466713925695	0.739456807730797	1	0	0	1	0	3	2	1
YHR188C	YHR188C	NA	NA	YHR188C	-Inf	0	0.281021010428527	0.757140106107636	-0.0781073906820318	0.933293375692869	-Inf	0	-0.352109270104484	0.689341590233151	-0.561697543364692	0.422510726140408	-0.363080309460492	0.652887236327222	3	0	0	3	3	3	3	3
YHR190W	YHR190W	NA	NA	YHR190W	-1.0274020000151	0.108899787108656	-0.300623359828812	0.684578834642837	-1.22739058295109	0.0452476413953654	-0.734744381632095	0.246140023605027	-1.07363977132898	0.088012288469665	-2.02339880285715	0.00152925696769849	-0.257290244272795	0.705376913197504	3	3	3	3	3	3	3	3
YHR191C	YHR191C	NA	NA	YHR191C	-Inf	0	0.587908533202486	0.7201323072995	0.0173713315420573	0.988744740950315	-Inf	0	0.199092502880488	0.914915536520727	0.809494225141786	0.439408940526477	-Inf	0	1	0	0	2	2	0	3	1
YHR193C	YHR193C	NA	NA	YHR193C	-0.566424820854124	0.0015083630187003	-0.478542862796818	0.00695684335532375	-0.455557657375563	0.00559935420718978	-0.397918941887892	0.0168772764229742	-0.602507715732795	0.000814977320383867	-0.776032844623873	5.47504802212464e-05	-0.401206613987982	0.0137578287002385	3	3	3	3	3	3	3	3
YHR196W	YHR196W	NA	NA	YHR196W	0.374449322977383	0.666152053759444	0.24682248278253	0.795071928114476	-1.05442065256387	0.156244249858279	-0.734260674405483	0.350886429973707	-0.860761182204442	0.274251634183549	-1.7422124750457	0.0153502515815935	0.215489700858433	0.805555599853213	3	3	3	3	3	3	3	3
YHR197W	YHR197W	NA	NA	YHR197W	0.970800851773914	0.295590174991147	0.23714655733864	0.850831181949789	-Inf	0	0.154401371925125	0.901567932959037	-0.581703055892753	0.61021663679732	-Inf	0	0.342147823181927	0.694417159316166	1	3	1	0	0	3	1	1
YHR198C	YHR198C	NA	NA	YHR198C	-Inf	0	-Inf	0	1.06103755632837	0.204780213789241	0.720369417815241	0.266999730283555	-0.175306298776587	0.806519248156123	-Inf	0	-0.383912552721266	0.555504703151459	1	0	2	1	0	1	2	0
YHR199C	YHR199C	NA	NA	YHR199C	-0.818915007309125	0.401614753335518	-0.199971714660651	0.86606822239187	-0.631784372393731	0.356172985085017	-0.040210056643825	0.967591063269178	1.23554926816709	0.0832696076138977	0.214775699135853	0.754495198665184	0.39834196195885	0.581376045587542	3	1	3	3	3	3	2	1
YHR200W	YHR200W	NA	NA	YHR200W	-0.286319104221102	0.31745810270986	-0.41539377852262	0.143390122376622	-0.461352231546752	0.0844074664123677	-0.0832238156020487	0.796980734081268	0.0603398742891191	0.863081454611897	-0.38884529724121	0.117087672969511	-0.383735462606938	0.162948508200266	3	3	3	3	3	3	3	3
YHR201C	YHR201C	NA	NA	YHR201C	-0.0881051089665948	0.898055983732683	-0.825283965773022	0.142605156266078	-1.22224651339225	0.0248360226963508	-0.824313991140124	0.130390735336114	-1.38659130053687	0.0135543129527724	-1.47511210185309	0.00538230696732264	-0.347894481657378	0.54784211637074	3	3	3	3	3	3	3	3
YHR205W	YHR205W	NA	NA	YHR205W	-0.723875499364263	0.330190702189468	-0.29819074473266	0.722182147457027	-0.692590461195595	0.386065537443242	-0.706526045539417	0.334431064880122	-1.27886967151839	0.0758264804730093	-1.52798433577497	0.0216584700869075	-1.02645377125844	0.149757769978161	3	3	3	2	3	3	3	3
YHR206W	YHR206W	NA	NA	YHR206W	-0.365008325207953	0.716085587775467	-0.562140905844217	0.558646867769565	-0.472141121791674	0.557061128903632	0.142027880928637	0.897348024536377	-0.128762143753264	0.899357435565398	-0.128976476108995	0.874197378340397	-0.271666326420411	0.782349582574132	3	2	2	3	3	2	3	2
YHR207C	YHR207C	NA	NA	YHR207C	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.789478247887468	0.649416439105916	-Inf	0	0.501486641004631	0.757474611679903	1	0	0	0	0	1	3	0
YHR208W	YHR208W	NA	NA	YHR208W	0.0484531118803764	0.83462260824535	-0.560996332885694	0.00726762230453545	-0.32359086183551	0.0755174134686441	0.819396863766787	0.000446119567565858	-0.616585469624156	0.00250731578940553	0.91008267148373	5.9161820912942e-05	0.688369191648514	0.00117426224589582	3	3	3	3	3	3	3	3
YHR215W	YHR215W	NA	NA	YHR215W	Inf	0	Inf	0	NA	NA	NA	NA	Inf	0	Inf	0	Inf	0	3	2	0	0	3	3	0	3
YHR216W	YHR216W	NA	NA	YHR216W	-0.437644702774784	0.4649448911355	-2.25664642818668	0.000928589754157783	-2.29313821775395	0.00100919441041005	-0.604552760942131	0.280798819107326	0.486421816971062	0.405588561531388	-0.519374290760605	0.302875543906636	-0.291190003671819	0.617227456306677	3	3	3	2	3	3	3	3
YIL002W-A	YIL002W-A	NA	NA	YIL002W-A	-1.48138524990123	0.157196444473711	-1.84845826916335	0.0400348278520091	-1.41362811129019	0.0752854309346376	-0.389925134598327	0.603191634434355	-1.64886043242239	0.110513244783314	-0.822871997942357	0.198403695992194	-0.473646242833425	0.523239992417553	1	1	3	2	3	3	3	2
YIL003W	YIL003W	NA	NA	YIL003W	-Inf	0	-Inf	0	-0.947332715721323	0.523254973371127	-0.246697255964132	0.883944512916839	0.317107653348428	0.83323324076812	-Inf	0	0.185559402404103	0.882686968801404	2	0	1	1	0	3	1	0
YIL004C	YIL004C	NA	NA	YIL004C	-1.12296465562289	0.251620607869464	-1.83952693766459	0.165319001900652	-Inf	0	-0.962688673652258	0.379647287264833	-0.848306136553026	0.439439897315565	-1.18723560638183	0.170936805548934	-0.183153897916155	0.867979045471873	1	2	1	0	2	1	2	1
YIL005W	YIL005W	NA	NA	YIL005W	-0.460036255437886	0.479316048332942	-0.288814132894743	0.699797752716825	0.0194695023613071	0.980523275017576	-0.456311109120964	0.466979472328873	-Inf	0	-Inf	0	-0.581737765870766	0.430987028435081	0	2	2	1	0	1	1	1
YIL007C	YIL007C	NA	NA	YIL007C	-0.185659694965258	0.893867616966162	0.112532382748334	0.942512294140083	2.69100565545585	0.0829067308873323	-0.0478196880368067	0.978755299698685	0.188465229217026	0.899115659425881	0.41187691349831	0.710329972143393	-0.241308301883584	0.851692283491663	3	3	3	1	3	3	3	3
YIL008W	YIL008W	NA	NA	YIL008W	-1.1204727912815	0.120668142505423	0.0422661167709282	0.96473599915283	-1.04959717541419	0.125175423621759	-1.749119946873	0.0199073390115226	-0.281869588415033	0.731912904581099	-Inf	0	-1.17025917552497	0.137669402599982	3	3	3	3	0	2	3	3
YIL010W	YIL010W	NA	NA	YIL010W	-1.53609257041976	0.00962973523686172	-0.0970819791555206	0.899394559666368	0.175599332154357	0.77479293080171	-0.150471023362767	0.819608228245352	0.335638488741147	0.593796866655086	-0.101219720336592	0.865311278199529	-0.614843532492321	0.278686135226096	3	3	3	3	3	3	3	3
YIL014W	YIL014W	NA	NA	YIL014W	NA	NA	NA	NA	Inf	0	Inf	0	NA	NA	NA	NA	NA	NA	0	0	1	1	0	0	0	0
YIL015W	YIL015W	NA	NA	YIL015W	-0.490610750499974	0.33606379024247	-1.80288388345051	0.00173673154175813	-1.14653887551883	0.0198318145120328	-1.6516416277639	0.00288711829207498	-2.58976084246265	3.67604980605248e-05	-1.44931664777639	0.00287667401198864	-2.31330381822376	0.000132594828192509	3	3	3	3	3	3	3	3
YIL016W	YIL016W	NA	NA	YIL016W	0.541820983599302	0.359862497111605	0.715394124047418	0.230956030849592	0.425969992076519	0.461233745515197	0.744554748914866	0.193326253885528	0.59400160261458	0.255408804519111	0.61329803042103	0.232216294488909	1.45196527155133	0.0101740056692722	3	2	2	2	2	3	3	2
YIL020C	YIL020C	NA	NA	YIL020C	-0.257924831934596	0.789352828845122	-0.0133736331897698	0.988164153620324	-1.11610983507212	0.206915760095831	0.118150245452889	0.910873750128465	-0.34696852584941	0.71504660681041	-0.371852388621499	0.67288453100802	-0.615501241529686	0.465712543690835	3	3	3	2	2	3	3	3
YIL021W	YIL021W	NA	NA	YIL021W	-0.339680864514453	0.126685762596437	-1.0086437108214	0.000325032841852596	-0.564913210908796	0.0105710867585986	-0.418561882830538	0.0554461054822478	-0.137463886751247	0.5714249837055	-0.843428580884463	0.000366065202919379	-0.211010913818892	0.346420505743628	3	3	3	3	3	3	3	3
YIL022W	YIL022W	NA	NA	YIL022W	-0.645334321174124	0.0443349537686317	-0.250705257568232	0.463441506446656	-0.367065249365897	0.235736854917645	-0.28361310635949	0.384789186086736	-0.275941551540418	0.406042361263945	-0.43616796106335	0.123875317475529	-0.64649381077077	0.0406925308835537	3	3	3	3	3	3	3	3
YIL027C	YIL027C	NA	NA	YIL027C	-0.393123096224222	0.54909072485046	-0.766625277775712	0.224049749784799	-1.0459296602642	0.210113555691673	-0.508452117855282	0.413208871301675	-0.251073291092324	0.755725975027281	-0.682079931173087	0.261559209270362	0.904757959610508	0.137635089234693	2	3	3	1	2	3	3	3
YIL030C	YIL030C	NA	NA	YIL030C	-Inf	0	0.130905151058819	0.804117133978389	-Inf	0	-Inf	0	0.00717894565436683	0.988075689602388	-Inf	0	0.204875248863974	0.587698334890361	2	0	0	0	0	2	2	1
YIL033C	YIL033C	NA	NA	YIL033C	-1.30406823587357	0.00123355967236122	-0.693448073484563	0.0631668196220745	0.107271919373089	0.782681099912734	-0.635323291591733	0.0729015714374523	-0.089131924259483	0.84178365379828	-0.687684012242156	0.0337197707817636	-1.95034863505966	2.93419535173412e-05	3	3	3	3	3	3	3	3
YIL034C	YIL034C	NA	NA	YIL034C	-1.54882529857116	0.000364628570470867	-0.646297567995116	0.0857946566499321	-0.476647438053413	0.173926722697969	-0.941141314740117	0.0136229583348869	-0.185861155620408	0.657324497807773	-1.05017904692318	0.00315532334424727	-1.25858868373818	0.00170178975382869	3	3	3	3	3	3	3	3
YIL035C	YIL035C	NA	NA	YIL035C	0.161828972821803	0.907574480905884	-1.85325584247626	0.127042194039681	-Inf	0	-0.297250890575393	0.857665168737467	-0.912401824730918	0.396013110823153	-1.56702986238467	0.131668043338456	-1.2164092165394	0.253682026814306	3	2	1	0	2	3	2	2
YIL036W	YIL036W	NA	NA	YIL036W	-0.964250797640922	0.327834759669563	-0.38475589193791	0.719004961637526	-0.290891567016901	0.688266508500964	-0.706200282731576	0.372083606716213	-0.385518080997597	0.617791454704039	-Inf	0	-0.846329367482809	0.383934446611568	3	1	2	3	0	1	2	1
