Protein	Gene	ProteinName	EntrezID	ProteinCopy	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YAL038W	YAL038W	NA	NA	YAL038W	POP1-WT	-0.354152164837704	0.10155824480927	-3.48718280335402	16	0.00304486642360491	0.0206337405872082	NA	0.211538461538462	0.163461538461538
YAL038W	YAL038W	NA	NA	YAL038W	SAP155-WT	-0.365104078260593	0.10155824480927	-3.59502154597366	16	0.00242458017059333	0.00934642786654557	NA	0.1875	0.139423076923077
YAL038W	YAL038W	NA	NA	YAL038W	SSY5-WT	-0.325705123101682	0.10155824480927	-3.20707711829176	16	0.00549535703799586	0.028223068244522	NA	0.209935897435897	0.161858974358974
YAL039C	YAL039C	NA	NA	YAL039C	RAS21-WT	0.7554648382683	0.408862201488024	1.84772482151405	12	0.0894289032173623	0.231593200909293	NA	0.714285714285714	0.428571428571429
YAL039C	YAL039C	NA	NA	YAL039C	RAS22-WT	0.694428324410405	0.408862201488024	1.69844099523772	12	0.115179861152242	0.242631402142014	NA	0.761904761904762	0.476190476190476
YAL039C	YAL039C	NA	NA	YAL039C	SIT4-WT	0.853962367185805	0.408862201488024	2.08863124074045	12	0.0587176687118829	0.162569067851556	NA	0.714285714285714	0.428571428571429
YAL039C	YAL039C	NA	NA	YAL039C	POP1-WT	-0.231780156920974	0.447886101332426	-0.517497989402766	12	0.614214727621249	0.758466746571026	NA	0.880952380952381	0.452380952380952
YAL039C	YAL039C	NA	NA	YAL039C	SAP155-WT	-0.678316674483973	0.408862201488024	-1.65903493161092	12	0.122996614905809	0.211739899022322	NA	0.857142857142857	0.571428571428571
YAL039C	YAL039C	NA	NA	YAL039C	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.214285714285714
YAL039C	YAL039C	NA	NA	YAL039C	SSY5-WT	-0.522876583074458	0.408862201488024	-1.2788577206978	12	0.225125484531751	0.401595797730645	NA	0.857142857142857	0.571428571428571
YAL041W	YAL041W	NA	NA	YAL041W	RAS22-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YAL041W	YAL041W	NA	NA	YAL041W	RAS21-WT	-1.3567313932826	0.279518673457413	-4.85381307982385	2	0.0399212468270127	0.133762687902715	NA	0.333333333333333	0
YAL041W	YAL041W	NA	NA	YAL041W	SAP155-WT	-1.32749075093203	0.342339061775147	-3.87770751035107	2	0.0605289832647129	0.121409587179096	NA	0.5	0
YAL041W	YAL041W	NA	NA	YAL041W	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YAL041W	YAL041W	NA	NA	YAL041W	SIT4-WT	-1.56275868316217	0.342339061775147	-4.5649441085067	2	0.0447882968461599	0.135407691396365	NA	0.5	0
YAL041W	YAL041W	NA	NA	YAL041W	SSY5-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YAL041W	YAL041W	NA	NA	YAL041W	POP1-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YAL042W	YAL042W	NA	NA	YAL042W	RAS21-WT	0.511575793063607	0.625567502784547	0.817778722178604	16	0.425494876531357	0.618543477920584	NA	0.5	0.5
YAL042W	YAL042W	NA	NA	YAL042W	SIT4-WT	0.430104047842005	0.625567502784547	0.687542185179875	16	0.50158703443111	0.68486936299558	NA	0.537037037037037	0.537037037037037
YAL042W	YAL042W	NA	NA	YAL042W	RAS22-WT	-0.605476129984834	0.625567502784547	-0.967882965930483	16	0.347506714262686	0.520017496730396	NA	0.592592592592593	0.592592592592593
YAL042W	YAL042W	NA	NA	YAL042W	IRA2-WT	0.515432753801676	0.625567502784548	0.823944261022774	16	0.422084107350372	0.607592604981544	NA	0.537037037037037	0.537037037037037
YAL042W	YAL042W	NA	NA	YAL042W	POP1-WT	-1.22865553360961	0.625567502784547	-1.96406547357492	16	0.0671393283841548	0.173932822595201	NA	0.648148148148148	0.648148148148148
YAL042W	YAL042W	NA	NA	YAL042W	SAP155-WT	-0.455046994271633	0.625567502784547	-0.727414695050674	16	0.477481968155634	0.60139339084532	NA	0.592592592592593	0.592592592592593
YAL042W	YAL042W	NA	NA	YAL042W	SSY5-WT	-0.335779322521689	0.625567502784547	-0.536759535984617	16	0.598818862677288	0.739926673882431	NA	0.611111111111111	0.611111111111111
YAL043C	YAL043C	NA	NA	YAL043C	RAS22-WT	0.589619465389117	0.799077877354414	0.737874845617336	6	0.488433323405683	0.649110121627915	NA	0.75	0
YAL043C	YAL043C	NA	NA	YAL043C	SAP155-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.916666666666667	0
YAL043C	YAL043C	NA	NA	YAL043C	IRA2-WT	1.390729573558	0.799077877354414	1.74041806558632	6	0.132433808804177	0.290211224174111	NA	0.75	0
YAL043C	YAL043C	NA	NA	YAL043C	POP1-WT	0.635280803318402	0.753377847697945	0.843243274619229	6	0.431418659335578	0.603404052629566	NA	0.666666666666667	0
YAL043C	YAL043C	NA	NA	YAL043C	RAS21-WT	0.598103693294797	0.799077877354414	0.748492368822671	6	0.482461672189597	0.670261074475652	NA	0.75	0
YAL043C	YAL043C	NA	NA	YAL043C	SSY5-WT	1.59620391747744	0.799077877354414	1.99755738797593	6	0.0927396777913361	0.224954553709597	NA	0.75	0
YAL043C	YAL043C	NA	NA	YAL043C	SIT4-WT	-0.289940238923909	0.922695655188092	-0.31423171583571	6	0.763984197087382	0.869061305228179	NA	0.833333333333333	0
YAL044C	YAL044C	NA	NA	YAL044C	IRA2-WT	-1.0096280055516	0.156096164646541	-6.46798726821874	16	7.763146152584e-06	0.000263084397393124	NA	0.203703703703704	0.203703703703704
YAL044C	YAL044C	NA	NA	YAL044C	POP1-WT	1.0035930864017	0.156096164646541	6.42932572157812	16	8.33189255766698e-06	0.000376753032562141	NA	0.111111111111111	0.111111111111111
YAL044C	YAL044C	NA	NA	YAL044C	SSY5-WT	-0.719807422763343	0.156096164646541	-4.61130755129859	16	0.000288959948284484	0.00329335173935193	NA	0.185185185185185	0.185185185185185
YAL044C	YAL044C	NA	NA	YAL044C	RAS21-WT	-0.957697317814244	0.156096164646541	-6.13530332396585	16	1.43605617912712e-05	0.000721474624393466	NA	0.203703703703704	0.203703703703704
YAL044C	YAL044C	NA	NA	YAL044C	SIT4-WT	-0.460523841061769	0.156096164646541	-2.95025724754073	16	0.00940548457814572	0.043462710764136	NA	0.166666666666667	0.166666666666667
YAL044C	YAL044C	NA	NA	YAL044C	RAS22-WT	-0.0279790749962586	0.156096164646541	-0.179242552561195	16	0.859997437740835	0.918525549199165	NA	0.148148148148148	0.148148148148148
YAL044C	YAL044C	NA	NA	YAL044C	SAP155-WT	0.19256166725791	0.156096164646541	1.23360921579297	16	0.235164014719804	0.352163211634304	NA	0.12962962962963	0.12962962962963
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	IRA2-WT	-1.00767990935319	0.886975123054843	-1.13608587564737	14	0.274994930775218	0.468894221587374	NA	0.722222222222222	0.416666666666667
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	RAS21-WT	0.107050267826458	0.793334667800749	0.134937085408379	14	0.894582433111086	0.945158288529017	NA	0.611111111111111	0.444444444444444
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SSY5-WT	-0.644298781056906	0.793334667800749	-0.812139954557899	14	0.430304779729706	0.59801822394507	NA	0.666666666666667	0.5
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	POP1-WT	-0.539749087025953	0.793334667800749	-0.680354847623417	14	0.507375820787507	0.670836611535635	NA	0.638888888888889	0.472222222222222
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SIT4-WT	0.160864067031255	0.793334667800749	0.202769491313415	14	0.842232518858759	0.919618950403356	NA	0.583333333333333	0.416666666666667
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	RAS22-WT	0.067236783847761	0.793334667800749	0.0847521059859292	14	0.933658517269185	0.965973027137587	NA	0.638888888888889	0.472222222222222
YAL044W-A	YAL044W-A	NA	NA	YAL044W-A	SAP155-WT	-0.707435569528545	0.886975123054844	-0.797582199478218	14	0.438432181831784	0.56399241200481	NA	0.722222222222222	0.416666666666667
YAL046C	YAL046C	NA	NA	YAL046C	RAS21-WT	-0.512235973456131	0.556963358097661	-0.919694206106666	14	0.373307843314033	0.572846244596732	NA	0.7	0.366666666666667
YAL046C	YAL046C	NA	NA	YAL046C	SIT4-WT	0.80477053614633	0.508435658223194	1.5828365362074	14	0.135781176704773	0.294286783838901	NA	0.566666666666667	0.4
YAL046C	YAL046C	NA	NA	YAL046C	RAS22-WT	0.458826253619732	0.508435658223194	0.902427369518438	14	0.382093991651982	0.551084441722072	NA	0.566666666666667	0.4
YAL046C	YAL046C	NA	NA	YAL046C	SSY5-WT	-0.52770600640614	0.508435658223194	-1.03790125234388	14	0.316910828731494	0.499891174822757	NA	0.666666666666667	0.5
YAL046C	YAL046C	NA	NA	YAL046C	SAP155-WT	-0.107816054536522	0.508435658223194	-0.212054470989115	14	0.835120756960028	0.889593155386685	NA	0.633333333333333	0.466666666666667
YAL046C	YAL046C	NA	NA	YAL046C	POP1-WT	-0.36112706722369	0.508435658223194	-0.710270928844181	14	0.489199472356382	0.656932552780951	NA	0.666666666666667	0.5
YAL046C	YAL046C	NA	NA	YAL046C	IRA2-WT	-1.08947740251618	0.508435658223194	-2.14280289923709	14	0.0501849378855501	0.154610162172654	NA	0.7	0.533333333333333
YAL049C	YAL049C	NA	NA	YAL049C	RAS21-WT	-0.68497869552689	0.651053381857797	-1.05210834413038	16	0.308380919237564	0.50763621829932	NA	0.55952380952381	0.55952380952381
YAL049C	YAL049C	NA	NA	YAL049C	SIT4-WT	0.000188694558747704	0.651053381857797	0.000289829626887521	16	0.999772332321621	0.999772332321621	NA	0.511904761904762	0.511904761904762
YAL049C	YAL049C	NA	NA	YAL049C	RAS22-WT	-0.783640445029551	0.651053381857797	-1.20365006444389	16	0.24623146192258	0.409733068845327	NA	0.583333333333333	0.583333333333333
YAL049C	YAL049C	NA	NA	YAL049C	POP1-WT	-1.79987720761008	0.651053381857797	-2.76456164389176	16	0.0138140724330551	0.0577405010773244	NA	0.678571428571429	0.678571428571429
YAL049C	YAL049C	NA	NA	YAL049C	SAP155-WT	-1.00625706744013	0.651053381857797	-1.54558304354207	16	0.141753548305689	0.236778387183725	NA	0.583333333333333	0.583333333333333
YAL049C	YAL049C	NA	NA	YAL049C	IRA2-WT	-1.74526435776763	0.651053381857797	-2.68067781598411	16	0.016408186568301	0.06890873532987	NA	0.666666666666667	0.666666666666667
YAL049C	YAL049C	NA	NA	YAL049C	SSY5-WT	-1.71640339586948	0.651053381857797	-2.63634817619975	16	0.0179622326035003	0.0677246715684844	NA	0.642857142857143	0.642857142857143
YAL053W	YAL053W	NA	NA	YAL053W	RAS21-WT	0.720605001769093	0.458426142428314	1.57191079451098	9	0.150420574318326	0.323784475310742	NA	0.766666666666667	0.266666666666667
YAL053W	YAL053W	NA	NA	YAL053W	POP1-WT	-0.0685154219892755	0.615043210279626	-0.111399363238439	9	0.913744504948924	0.957419055579378	NA	0.9	0.2
YAL053W	YAL053W	NA	NA	YAL053W	SAP155-WT	0.647243832221026	0.615043210279626	1.05235505636549	9	0.320069688607138	0.4424207396462	NA	0.866666666666667	0.166666666666667
YAL053W	YAL053W	NA	NA	YAL053W	RAS22-WT	1.22026295633684	0.458426142428314	2.66185289929809	9	0.0259668254814323	0.0805966610431105	NA	0.733333333333333	0.233333333333333
YAL053W	YAL053W	NA	NA	YAL053W	SSY5-WT	0.373228458408576	0.458426142428314	0.814151776841435	9	0.436568764988109	0.602363536434672	NA	0.833333333333333	0.333333333333333
YAL053W	YAL053W	NA	NA	YAL053W	SIT4-WT	0.458059313290436	0.502180678316127	0.912140456750277	9	0.385475868686168	0.580673335834095	NA	0.833333333333333	0.233333333333333
YAL053W	YAL053W	NA	NA	YAL053W	IRA2-WT	0.0297610022133564	0.502180678316127	0.0592635350152234	9	0.954037251852862	0.978499745490115	NA	0.866666666666667	0.266666666666667
YAL059W	YAL059W	NA	NA	YAL059W	RAS21-WT	-0.450858233264094	0.573877479091201	-0.785634999962149	16	0.443560787032322	0.634163174174839	NA	0.555555555555556	0.555555555555556
YAL059W	YAL059W	NA	NA	YAL059W	RAS22-WT	-0.90204072911393	0.573877479091201	-1.57183503792902	16	0.135552314921616	0.269793591470693	NA	0.611111111111111	0.611111111111111
YAL059W	YAL059W	NA	NA	YAL059W	POP1-WT	-0.535734052197816	0.573877479091201	-0.933533849500786	16	0.364419583212332	0.540758653609231	NA	0.555555555555556	0.555555555555556
YAL059W	YAL059W	NA	NA	YAL059W	IRA2-WT	-0.690748137820703	0.573877479091202	-1.20365088888761	16	0.246231151939798	0.439125771777268	NA	0.583333333333333	0.583333333333333
YAL059W	YAL059W	NA	NA	YAL059W	SSY5-WT	0.15598708295593	0.573877479091201	0.271812518593607	16	0.789242292913992	0.872672660536375	NA	0.5	0.5
YAL059W	YAL059W	NA	NA	YAL059W	SAP155-WT	-1.43120626160256	0.573877479091201	-2.49392303017193	16	0.023965352480561	0.0566901953694277	NA	0.638888888888889	0.638888888888889
YAL059W	YAL059W	NA	NA	YAL059W	SIT4-WT	-0.101715364789809	0.573877479091201	-0.177242300832029	16	0.861542409095362	0.927974945116394	NA	0.472222222222222	0.472222222222222
YAL060W	YAL060W	NA	NA	YAL060W	IRA2-WT	-1.42616670084789	0.458720551945373	-3.10900982046631	16	0.00675123533880218	0.035655874949518	NA	0.782608695652174	0.695652173913043
YAL060W	YAL060W	NA	NA	YAL060W	RAS21-WT	-1.32643942599683	0.458720551945373	-2.89160670994917	16	0.0106244341023254	0.0589151842495394	NA	0.760869565217391	0.673913043478261
YAL060W	YAL060W	NA	NA	YAL060W	POP1-WT	0.329674841038529	0.458720551945373	0.718683389354198	16	0.482700473295135	0.650664540425475	NA	0.681159420289855	0.594202898550725
YAL060W	YAL060W	NA	NA	YAL060W	RAS22-WT	0.0872746176779537	0.458720551945373	0.190256611149934	16	0.851500994677802	0.912556123617567	NA	0.717391304347826	0.630434782608696
YAL060W	YAL060W	NA	NA	YAL060W	SSY5-WT	-1.42911669781913	0.458720551945373	-3.11544074438879	16	0.00666086153719792	0.0323453509666264	NA	0.782608695652174	0.695652173913043
YAL060W	YAL060W	NA	NA	YAL060W	SIT4-WT	2.42902849869929	0.458720551945373	5.29522492157394	16	7.25190742483228e-05	0.0010886244845254	NA	0.528985507246377	0.442028985507246
YAL060W	YAL060W	NA	NA	YAL060W	SAP155-WT	1.30345992865541	0.458720551945373	2.84151194693067	16	0.0117861414610481	0.0321162389079517	NA	0.601449275362319	0.514492753623188
YAL061W	YAL061W	NA	NA	YAL061W	RAS21-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YAL061W	YAL061W	NA	NA	YAL061W	IRA2-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YAL061W	YAL061W	NA	NA	YAL061W	RAS22-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.208333333333333
YAL061W	YAL061W	NA	NA	YAL061W	SSY5-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0833333333333333
YAL061W	YAL061W	NA	NA	YAL061W	SIT4-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0833333333333333
YAL061W	YAL061W	NA	NA	YAL061W	SAP155-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YAL061W	YAL061W	NA	NA	YAL061W	POP1-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SIT4-WT	-0.825039750016774	0.32293529345581	-2.55481443724475	16	0.0211958849934093	0.079776396127368	NA	0.466666666666667	0.266666666666667
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	RAS21-WT	-0.0493609877320523	0.32293529345581	-0.152851016077643	16	0.880426787820059	0.939700467498061	NA	0.366666666666667	0.166666666666667
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SAP155-WT	-0.899536036798646	0.32293529345581	-2.78549930907982	16	0.0132310953102677	0.0353365274750464	NA	0.4	0.2
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	RAS22-WT	-0.451920318522894	0.32293529345581	-1.39941445757379	16	0.18077724677017	0.330372392023215	NA	0.4	0.2
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	POP1-WT	-1.04906963129935	0.32293529345581	-3.24854437578811	16	0.00503641503265406	0.0289943615421543	NA	0.5	0.3
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	IRA2-WT	0.0665647220605261	0.32293529345581	0.206124023633963	16	0.839294001022605	0.913415415921123	NA	0.3	0.1
YAR002C-A	YAR002C-A	NA	NA	YAR002C-A	SSY5-WT	0.335952158866351	0.32293529345581	1.04030796780136	16	0.313662747988974	0.496765367373401	NA	0.333333333333333	0.133333333333333
YAR002W	YAR002W	NA	NA	YAR002W	SIT4-WT	-1.57584866158054	0.377364010546913	-4.17593786778093	16	0.000713519784020678	0.006176702930339	NA	0.722222222222222	0.388888888888889
YAR002W	YAR002W	NA	NA	YAR002W	SAP155-WT	-1.75743437547417	0.377364010546913	-4.65713297070149	16	0.000262985092712498	0.00158118151513957	NA	0.734567901234568	0.401234567901235
YAR002W	YAR002W	NA	NA	YAR002W	IRA2-WT	-1.19204615170828	0.377364010546913	-3.15887609414753	16	0.00608086733775526	0.0331365632600674	NA	0.697530864197531	0.364197530864198
YAR002W	YAR002W	NA	NA	YAR002W	POP1-WT	-0.868515829235911	0.377364010546913	-2.30153328076298	16	0.0351394091915509	0.112298185160087	NA	0.685185185185185	0.351851851851852
YAR002W	YAR002W	NA	NA	YAR002W	RAS21-WT	-1.00503181556051	0.377364010546913	-2.66329535268592	16	0.0170015197001567	0.0792028343677726	NA	0.691358024691358	0.358024691358025
YAR002W	YAR002W	NA	NA	YAR002W	SSY5-WT	-1.96958429497449	0.377364010546913	-5.2193220337042	16	8.43210704002395e-05	0.00132368170892451	NA	0.746913580246914	0.41358024691358
YAR002W	YAR002W	NA	NA	YAR002W	RAS22-WT	-1.33467759869361	0.377364010546913	-3.53684389976476	16	0.00274165791325354	0.0155401874044687	NA	0.703703703703704	0.37037037037037
YAR007C	YAR007C	NA	NA	YAR007C	SAP155-WT	-1.20422526846553	0.213694856602676	-5.63525621351082	16	3.72346690453718e-05	0.000362887883397837	NA	0.564516129032258	0.467741935483871
YAR007C	YAR007C	NA	NA	YAR007C	SIT4-WT	-0.529902811262549	0.213694856602676	-2.47971719903301	16	0.0246592138508746	0.0884511659637836	NA	0.494623655913978	0.397849462365591
YAR007C	YAR007C	NA	NA	YAR007C	RAS22-WT	-0.468082673515069	0.213694856602676	-2.19042554863816	16	0.0436488085869451	0.119762367767521	NA	0.483870967741935	0.387096774193548
YAR007C	YAR007C	NA	NA	YAR007C	POP1-WT	-0.630302589251733	0.213694856602676	-2.94954496927204	16	0.00941943597407535	0.0444738600926673	NA	0.489247311827957	0.39247311827957
YAR007C	YAR007C	NA	NA	YAR007C	RAS21-WT	-0.296673006435347	0.213694856602676	-1.38830204503683	16	0.184072689865939	0.370208644470166	NA	0.467741935483871	0.370967741935484
YAR007C	YAR007C	NA	NA	YAR007C	SSY5-WT	-1.02892944334482	0.213694856602676	-4.81494716205507	16	0.000190436550009387	0.00242515116746648	NA	0.521505376344086	0.424731182795699
YAR007C	YAR007C	NA	NA	YAR007C	IRA2-WT	-0.787494231614118	0.213694856602676	-3.68513423361569	16	0.00200431555000558	0.0146952184327922	NA	0.516129032258065	0.419354838709677
YAR014C	YAR014C	NA	NA	YAR014C	RAS21-WT	-0.404242756303213	0.433088685696696	-0.933394867272786	13	0.367629351905633	0.567599835271635	NA	0.761904761904762	0.476190476190476
YAR014C	YAR014C	NA	NA	YAR014C	SAP155-WT	-0.597661249184028	0.387366296601541	-1.54288396906869	13	0.146844184429657	0.243097529977042	NA	0.761904761904762	0.619047619047619
YAR014C	YAR014C	NA	NA	YAR014C	IRA2-WT	-0.0239513384817636	0.387366296601541	-0.0618312400740449	13	0.951637752376428	0.976655676447252	NA	0.714285714285714	0.571428571428571
YAR014C	YAR014C	NA	NA	YAR014C	RAS22-WT	-0.320212766649381	0.387366296601541	-0.826640751812136	13	0.423354039760547	0.592429861948483	NA	0.738095238095238	0.595238095238095
YAR014C	YAR014C	NA	NA	YAR014C	POP1-WT	-0.096008196687625	0.387366296601541	-0.247848606164058	13	0.808123290132787	0.895235021184962	NA	0.714285714285714	0.571428571428571
YAR014C	YAR014C	NA	NA	YAR014C	SIT4-WT	-0.229486685907226	0.433088685696696	-0.529883817070996	13	0.605124810698174	0.767321353711269	NA	0.761904761904762	0.476190476190476
YAR014C	YAR014C	NA	NA	YAR014C	SSY5-WT	0.0488516297590932	0.433088685696696	0.112798212866049	13	0.911913765998904	0.944455087109239	NA	0.738095238095238	0.452380952380952
YAR015W	YAR015W	NA	NA	YAR015W	SIT4-WT	-0.653389061956551	0.237640877297628	-2.74948093689382	16	0.0142492643993939	0.0585527526032056	NA	0.452380952380952	0.380952380952381
YAR015W	YAR015W	NA	NA	YAR015W	RAS21-WT	0.265082803149961	0.237640877297628	1.11547645406966	16	0.281120464768674	0.481516320372927	NA	0.392857142857143	0.321428571428571
YAR015W	YAR015W	NA	NA	YAR015W	IRA2-WT	-0.33900159561684	0.237640877297628	-1.4265289687189	16	0.172937573330512	0.345522873249614	NA	0.44047619047619	0.369047619047619
YAR015W	YAR015W	NA	NA	YAR015W	SSY5-WT	0.352283826672032	0.237640877297628	1.48242099876959	16	0.157656082291844	0.317706567345309	NA	0.410714285714286	0.339285714285714
YAR015W	YAR015W	NA	NA	YAR015W	SAP155-WT	-0.0322770427297575	0.237640877297628	-0.135822772145942	16	0.893655560907951	0.9326275866643	NA	0.416666666666667	0.345238095238095
YAR015W	YAR015W	NA	NA	YAR015W	RAS22-WT	-0.175577116744867	0.237640877297628	-0.73883381824487	16	0.470708315251504	0.632058063955362	NA	0.404761904761905	0.333333333333333
YAR015W	YAR015W	NA	NA	YAR015W	POP1-WT	0.330850349465701	0.237640877297628	1.39222827835017	16	0.182902818025873	0.350886429973707	NA	0.363095238095238	0.291666666666667
YAR042W	YAR042W	NA	NA	YAR042W	RAS21-WT	-0.10473116961339	0.37402700212427	-0.280009649085693	15	0.78329465945006	0.883750797399911	NA	0.8125	0.5625
YAR042W	YAR042W	NA	NA	YAR042W	IRA2-WT	-0.714928535699704	0.418174901085163	-1.70963999475929	15	0.107932003438219	0.25543558524661	NA	0.854166666666667	0.479166666666667
YAR042W	YAR042W	NA	NA	YAR042W	SAP155-WT	-0.131430582220083	0.37402700212427	-0.351393299076346	15	0.73018043648598	0.817058386567877	NA	0.8125	0.5625
YAR042W	YAR042W	NA	NA	YAR042W	SIT4-WT	1.21902338861628	0.37402700212427	3.2591855178714	15	0.00528292313139378	0.028087772352039	NA	0.6875	0.4375
YAR042W	YAR042W	NA	NA	YAR042W	RAS22-WT	-0.378411624253334	0.37402700212427	-1.01172274221958	15	0.327713124812867	0.501760766100677	NA	0.822916666666667	0.572916666666667
YAR042W	YAR042W	NA	NA	YAR042W	POP1-WT	-0.252932282502914	0.37402700212427	-0.676240702051982	15	0.509181282749429	0.672508683057796	NA	0.802083333333333	0.552083333333333
YAR042W	YAR042W	NA	NA	YAR042W	SSY5-WT	-0.6200472196233	0.37402700212427	-1.65776057905384	15	0.118126330609461	0.262530173886891	NA	0.84375	0.59375
YBL001C	YBL001C	NA	NA	YBL001C	RAS21-WT	-1.00710648052932	0.620328950963122	-1.62350391508519	16	0.124016489449138	0.288988331629161	NA	0.433333333333333	0.233333333333333
YBL001C	YBL001C	NA	NA	YBL001C	RAS22-WT	-0.906345591262991	0.620328950963122	-1.46107253233272	16	0.163355663471934	0.306337618355508	NA	0.433333333333333	0.233333333333333
YBL001C	YBL001C	NA	NA	YBL001C	SIT4-WT	0.221827626810187	0.620328950963122	0.357596766144442	16	0.725318543038663	0.844708447571773	NA	0.266666666666667	0.0666666666666667
YBL001C	YBL001C	NA	NA	YBL001C	SSY5-WT	-2.74201111855605	0.620328950963122	-4.42025334187419	16	0.000428831523219486	0.00433345539253375	NA	0.5	0.3
YBL001C	YBL001C	NA	NA	YBL001C	SAP155-WT	-1.39217890742	0.620328950963122	-2.24425912293551	16	0.0393116643315989	0.0851130292192653	NA	0.4	0.2
YBL001C	YBL001C	NA	NA	YBL001C	IRA2-WT	-2.42202757779263	0.620328950963122	-3.90442453803292	16	0.00126195508771954	0.010842149345196	NA	0.466666666666667	0.266666666666667
YBL001C	YBL001C	NA	NA	YBL001C	POP1-WT	-0.830102658076032	0.620328950963122	-1.3381652698737	16	0.199550669696456	0.372025873714457	NA	0.333333333333333	0.133333333333333
YBL004W	YBL004W	NA	NA	YBL004W	SIT4-WT	1.01614148080734	0.799807362990112	1.27048277851363	16	0.222076704573522	0.406042361263945	NA	0.712121212121212	0.621212121212121
YBL004W	YBL004W	NA	NA	YBL004W	SAP155-WT	-0.539475195593631	0.799807362990112	-0.674506413115254	16	0.509618769449789	0.629728305603343	NA	0.787878787878788	0.696969696969697
YBL004W	YBL004W	NA	NA	YBL004W	IRA2-WT	-0.680418999863811	0.799807362990112	-0.850728602097432	16	0.407471878552787	0.594726042206429	NA	0.787878787878788	0.696969696969697
