RUN	Protein	LogIntensities	NumMeasuredFeature	MissingPercentage	more50missing	NumImputedFeature	originalRUN	GROUP	GROUP_ORIGINAL	SUBJECT_ORIGINAL	SUBJECT_NESTED	SUBJECT
13	YNR001C	28.6641055193574	22	0.153846153846154	FALSE	4	22	5	SAP155	SAP155-1	5.22	22
14	YNR001C	28.6877398957423	22	0.153846153846154	FALSE	4	23	5	SAP155	SAP155-2	5.23	23
15	YNR001C	28.7129606368865	22	0.153846153846154	FALSE	4	24	5	SAP155	SAP155-3	5.24	24
16	YNR001C	29.160515605772	21	0.192307692307692	FALSE	5	19	6	SIT4	SIT4-1	6.19	19
17	YNR001C	29.1750994320441	22	0.153846153846154	FALSE	4	20	6	SIT4	SIT4-2	6.20	20
18	YNR001C	29.3476097892842	24	0.0769230769230769	FALSE	2	21	6	SIT4	SIT4-3	6.21	21
19	YNR001C	25.5580366905339	13	0.5	TRUE	13	13	7	SSY5	SSY5-1	7.13	13
20	YNR001C	25.7860626736418	15	0.423076923076923	FALSE	11	14	7	SSY5	SSY5-2	7.14	14
21	YNR001C	25.5095301964572	13	0.5	TRUE	13	15	7	SSY5	SSY5-3	7.15	15
22	YNR001C	26.2992295738063	16	0.384615384615385	FALSE	10	1	8	WT	WT-1	8.1	1
23	YNR001C	27.0312893876764	18	0.307692307692308	FALSE	8	2	8	WT	WT-2	8.2	2
24	YNR001C	26.8916634847403	17	0.346153846153846	FALSE	9	3	8	WT	WT-3	8.3	3
1	YNR003C	24.2903103619393	3	0.5	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YNR003C	23.1298631803732	2	0.666666666666667	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YNR003C	22.5732420859125	1	0.833333333333333	TRUE	5	6	1	IRA2	IRA2-3	1.6	6
4	YNR003C	23.4445090676493	2	0.666666666666667	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YNR003C	22.3507985969672	1	0.833333333333333	TRUE	5	17	2	POP1	POP1-2	2.17	17
7	YNR003C	22.8606748073884	2	0.666666666666667	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
8	YNR003C	22.8711201561043	2	0.666666666666667	TRUE	4	8	3	RAS21	RAS21-2	3.8	8
9	YNR003C	23.0016951729474	2	0.666666666666667	TRUE	4	9	3	RAS21	RAS21-3	3.9	9
10	YNR003C	23.0126822757616	2	0.666666666666667	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
12	YNR003C	22.2366905936205	1	0.833333333333333	TRUE	5	12	4	RAS22	RAS22-3	4.12	12
13	YNR003C	23.0846530379118	2	0.666666666666667	TRUE	4	22	5	SAP155	SAP155-1	5.22	22
15	YNR003C	23.3481467615057	2	0.666666666666667	TRUE	4	24	5	SAP155	SAP155-3	5.24	24
16	YNR003C	23.4081272018545	2	0.666666666666667	TRUE	4	19	6	SIT4	SIT4-1	6.19	19
18	YNR003C	22.3334813242907	1	0.833333333333333	TRUE	5	21	6	SIT4	SIT4-3	6.21	21
19	YNR003C	22.8134445743155	1	0.833333333333333	TRUE	5	13	7	SSY5	SSY5-1	7.13	13
20	YNR003C	22.4916254122998	1	0.833333333333333	TRUE	5	14	7	SSY5	SSY5-2	7.14	14
21	YNR003C	22.100749949354	1	0.833333333333333	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
22	YNR003C	23.2450327453602	2	0.666666666666667	TRUE	4	1	8	WT	WT-1	8.1	1
23	YNR003C	24.7051211852377	4	0.333333333333333	FALSE	2	2	8	WT	WT-2	8.2	2
24	YNR003C	24.8645043471827	4	0.333333333333333	FALSE	2	3	8	WT	WT-3	8.3	3
1	YNR006W	24.0777526910691	1	0.8	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
2	YNR006W	24.3374807907053	1	0.8	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YNR006W	24.099322900162	1	0.8	TRUE	4	6	1	IRA2	IRA2-3	1.6	6
4	YNR006W	23.8931708439555	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YNR006W	24.1868320215567	1	0.8	TRUE	4	17	2	POP1	POP1-2	2.17	17
6	YNR006W	24.0708494968488	1	0.8	TRUE	4	18	2	POP1	POP1-3	2.18	18
7	YNR006W	23.6171670518807	1	0.8	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
8	YNR006W	24.2685975729794	1	0.8	TRUE	4	8	3	RAS21	RAS21-2	3.8	8
10	YNR006W	24.3047830786619	1	0.8	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
11	YNR006W	24.4051425683868	2	0.6	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
12	YNR006W	24.2371458844098	1	0.8	TRUE	4	12	4	RAS22	RAS22-3	4.12	12
13	YNR006W	25.3281729096154	2	0.6	TRUE	3	22	5	SAP155	SAP155-1	5.22	22
14	YNR006W	23.6331778210246	1	0.8	TRUE	4	23	5	SAP155	SAP155-2	5.23	23
15	YNR006W	24.264376409628	1	0.8	TRUE	4	24	5	SAP155	SAP155-3	5.24	24
16	YNR006W	25.2074399429627	2	0.6	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YNR006W	24.9504210408118	2	0.6	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YNR006W	25.4728882575726	2	0.6	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
19	YNR006W	24.1904239812941	1	0.8	TRUE	4	13	7	SSY5	SSY5-1	7.13	13
20	YNR006W	24.5790605933704	2	0.6	TRUE	3	14	7	SSY5	SSY5-2	7.14	14
21	YNR006W	24.6940424329752	1	0.8	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YNR006W	25.1318595123937	3	0.4	FALSE	2	1	8	WT	WT-1	8.1	1
23	YNR006W	24.0933577606416	1	0.8	TRUE	4	2	8	WT	WT-2	8.2	2
24	YNR006W	25.005060111441	2	0.6	TRUE	3	3	8	WT	WT-3	8.3	3
5	YNR007C	25.4231977892266	1	0	FALSE	0	17	2	POP1	POP1-2	2.17	17
6	YNR007C	25.4094072454396	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
11	YNR007C	25.2131306009876	1	0	FALSE	0	11	4	RAS22	RAS22-2	4.11	11
16	YNR007C	25.1568840410589	1	0	FALSE	0	19	6	SIT4	SIT4-1	6.19	19
4	YNR010W	24.2115669802229	1	0.666666666666667	TRUE	2	16	2	POP1	POP1-1	2.16	16
5	YNR010W	24.0633071926772	1	0.666666666666667	TRUE	2	17	2	POP1	POP1-2	2.17	17
6	YNR010W	24.1188518985343	1	0.666666666666667	TRUE	2	18	2	POP1	POP1-3	2.18	18
10	YNR010W	24.7479185771613	1	0.666666666666667	TRUE	2	10	4	RAS22	RAS22-1	4.10	10
11	YNR010W	24.2845801313458	1	0.666666666666667	TRUE	2	11	4	RAS22	RAS22-2	4.11	11
12	YNR010W	25.2661579799359	1	0.666666666666667	TRUE	2	12	4	RAS22	RAS22-3	4.12	12
13	YNR010W	24.0446672772499	1	0.666666666666667	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
14	YNR010W	23.9817670559635	1	0.666666666666667	TRUE	2	23	5	SAP155	SAP155-2	5.23	23
16	YNR010W	25.0747205202531	1	0.666666666666667	TRUE	2	19	6	SIT4	SIT4-1	6.19	19
18	YNR010W	24.3410575347353	1	0.666666666666667	TRUE	2	21	6	SIT4	SIT4-3	6.21	21
23	YNR010W	24.8430852140157	2	0.333333333333333	FALSE	1	2	8	WT	WT-2	8.2	2
24	YNR010W	24.1840094729774	1	0.666666666666667	TRUE	2	3	8	WT	WT-3	8.3	3
3	YNR012W	25.6493376239517	1	0	FALSE	0	6	1	IRA2	IRA2-3	1.6	6
7	YNR012W	25.8273380560987	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YNR012W	26.1924687038774	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
10	YNR012W	24.3006590777006	1	0	FALSE	0	10	4	RAS22	RAS22-1	4.10	10
12	YNR012W	26.5001482876716	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
15	YNR012W	24.9637327688847	1	0	FALSE	0	24	5	SAP155	SAP155-3	5.24	24
16	YNR012W	24.030795871193	1	0	FALSE	0	19	6	SIT4	SIT4-1	6.19	19
18	YNR012W	26.2030907395163	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
21	YNR012W	25.9834383699909	1	0	FALSE	0	15	7	SSY5	SSY5-3	7.15	15
24	YNR012W	24.8875295902499	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YNR013C	24.3885428755884	2	0.666666666666667	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
3	YNR013C	23.9852703170772	1	0.833333333333333	TRUE	5	6	1	IRA2	IRA2-3	1.6	6
4	YNR013C	24.1106701452843	1	0.833333333333333	TRUE	5	16	2	POP1	POP1-1	2.16	16
6	YNR013C	24.4194386258348	1	0.833333333333333	TRUE	5	18	2	POP1	POP1-3	2.18	18
7	YNR013C	23.828101610463	1	0.833333333333333	TRUE	5	7	3	RAS21	RAS21-1	3.7	7
8	YNR013C	24.6454510517923	2	0.666666666666667	TRUE	4	8	3	RAS21	RAS21-2	3.8	8
9	YNR013C	25.2099451483538	3	0.5	TRUE	3	9	3	RAS21	RAS21-3	3.9	9
11	YNR013C	24.9041016450964	3	0.5	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
14	YNR013C	23.9501850572833	1	0.833333333333333	TRUE	5	23	5	SAP155	SAP155-2	5.23	23
16	YNR013C	24.4473616543082	2	0.666666666666667	TRUE	4	19	6	SIT4	SIT4-1	6.19	19
17	YNR013C	24.1669765320629	1	0.833333333333333	TRUE	5	20	6	SIT4	SIT4-2	6.20	20
18	YNR013C	24.6340689681551	2	0.666666666666667	TRUE	4	21	6	SIT4	SIT4-3	6.21	21
19	YNR013C	24.6416071633918	2	0.666666666666667	TRUE	4	13	7	SSY5	SSY5-1	7.13	13
20	YNR013C	23.9742333753356	1	0.833333333333333	TRUE	5	14	7	SSY5	SSY5-2	7.14	14
21	YNR013C	24.8451714239679	2	0.666666666666667	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YNR013C	23.8987882926721	1	0.833333333333333	TRUE	5	1	8	WT	WT-1	8.1	1
23	YNR013C	24.4220806822131	2	0.666666666666667	TRUE	4	2	8	WT	WT-2	8.2	2
24	YNR013C	24.0311811516371	1	0.833333333333333	TRUE	5	3	8	WT	WT-3	8.3	3
1	YNR015W	24.2383186369543	1	0.75	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YNR015W	24.36701057525	1	0.75	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YNR015W	25.2240759071515	2	0.5	TRUE	2	6	1	IRA2	IRA2-3	1.6	6
4	YNR015W	23.9112221239025	1	0.75	TRUE	3	16	2	POP1	POP1-1	2.16	16
5	YNR015W	25.7510283710803	2	0.5	TRUE	2	17	2	POP1	POP1-2	2.17	17
6	YNR015W	24.2371559998154	1	0.75	TRUE	3	18	2	POP1	POP1-3	2.18	18
7	YNR015W	24.3885126599571	1	0.75	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YNR015W	25.7224678327024	3	0.25	FALSE	1	8	3	RAS21	RAS21-2	3.8	8
9	YNR015W	24.7380710990597	2	0.5	TRUE	2	9	3	RAS21	RAS21-3	3.9	9
10	YNR015W	24.6540028126469	1	0.75	TRUE	3	10	4	RAS22	RAS22-1	4.10	10
11	YNR015W	23.8185842031079	1	0.75	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
13	YNR015W	25.1090635811921	2	0.5	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
16	YNR015W	23.7016841334354	1	0.75	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YNR015W	24.4539753291887	1	0.75	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YNR015W	24.5447996927403	1	0.75	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
19	YNR015W	25.0786337785218	2	0.5	TRUE	2	13	7	SSY5	SSY5-1	7.13	13
20	YNR015W	24.3738805832288	1	0.75	TRUE	3	14	7	SSY5	SSY5-2	7.14	14
22	YNR015W	23.9234165267279	1	0.75	TRUE	3	1	8	WT	WT-1	8.1	1
23	YNR015W	24.5387999306269	2	0.5	TRUE	2	2	8	WT	WT-2	8.2	2
24	YNR015W	25.2832966849496	2	0.5	TRUE	2	3	8	WT	WT-3	8.3	3
1	YNR016C	26.6017767695946	115	0.401041666666667	FALSE	77	4	1	IRA2	IRA2-1	1.4	4
2	YNR016C	26.5849321693681	114	0.40625	FALSE	78	5	1	IRA2	IRA2-2	1.5	5
3	YNR016C	26.6581109357119	120	0.375	FALSE	72	6	1	IRA2	IRA2-3	1.6	6
4	YNR016C	26.2507370959537	100	0.479166666666667	FALSE	92	16	2	POP1	POP1-1	2.16	16
5	YNR016C	26.6595227017517	112	0.416666666666667	FALSE	80	17	2	POP1	POP1-2	2.17	17
6	YNR016C	26.6472044594934	121	0.369791666666667	FALSE	71	18	2	POP1	POP1-3	2.18	18
7	YNR016C	26.4842306327704	111	0.421875	FALSE	81	7	3	RAS21	RAS21-1	3.7	7
8	YNR016C	26.4024928718542	110	0.427083333333333	FALSE	82	8	3	RAS21	RAS21-2	3.8	8
9	YNR016C	26.4065417812204	105	0.453125	FALSE	87	9	3	RAS21	RAS21-3	3.9	9
10	YNR016C	26.4457477679834	113	0.411458333333333	FALSE	79	10	4	RAS22	RAS22-1	4.10	10
11	YNR016C	26.6578241564662	121	0.369791666666667	FALSE	71	11	4	RAS22	RAS22-2	4.11	11
12	YNR016C	26.5640258213271	114	0.40625	FALSE	78	12	4	RAS22	RAS22-3	4.12	12
13	YNR016C	26.0199059639667	93	0.515625	TRUE	99	22	5	SAP155	SAP155-1	5.22	22
14	YNR016C	26.3050153245874	109	0.432291666666667	FALSE	83	23	5	SAP155	SAP155-2	5.23	23
15	YNR016C	26.156500889614	98	0.489583333333333	FALSE	94	24	5	SAP155	SAP155-3	5.24	24
16	YNR016C	27.501677904543	142	0.260416666666667	FALSE	50	19	6	SIT4	SIT4-1	6.19	19
17	YNR016C	27.485033603717	138	0.28125	FALSE	54	20	6	SIT4	SIT4-2	6.20	20
18	YNR016C	27.594560278544	147	0.234375	FALSE	45	21	6	SIT4	SIT4-3	6.21	21
19	YNR016C	26.3964773879409	102	0.46875	FALSE	90	13	7	SSY5	SSY5-1	7.13	13
20	YNR016C	26.5257230379974	112	0.416666666666667	FALSE	80	14	7	SSY5	SSY5-2	7.14	14
21	YNR016C	26.4509982399105	107	0.442708333333333	FALSE	85	15	7	SSY5	SSY5-3	7.15	15
22	YNR016C	26.9365087459418	124	0.354166666666667	FALSE	68	1	8	WT	WT-1	8.1	1
23	YNR016C	27.3576133432532	141	0.265625	FALSE	51	2	8	WT	WT-2	8.2	2
24	YNR016C	27.1736947957685	133	0.307291666666667	FALSE	59	3	8	WT	WT-3	8.3	3
1	YNR017W	24.7708605789524	2	0.666666666666667	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
2	YNR017W	24.9367001415146	3	0.5	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YNR017W	24.9190963911238	2	0.666666666666667	TRUE	4	6	1	IRA2	IRA2-3	1.6	6
4	YNR017W	25.3584963052935	4	0.333333333333333	FALSE	2	16	2	POP1	POP1-1	2.16	16
5	YNR017W	24.0128019891851	2	0.666666666666667	TRUE	4	17	2	POP1	POP1-2	2.17	17
6	YNR017W	24.2300568965152	2	0.666666666666667	TRUE	4	18	2	POP1	POP1-3	2.18	18
7	YNR017W	25.5337308111984	2	0.666666666666667	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
8	YNR017W	25.3160654122222	3	0.5	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
9	YNR017W	24.8856438063049	2	0.666666666666667	TRUE	4	9	3	RAS21	RAS21-3	3.9	9
10	YNR017W	25.0444982556546	3	0.5	TRUE	3	10	4	RAS22	RAS22-1	4.10	10
11	YNR017W	24.4121096569745	2	0.666666666666667	TRUE	4	11	4	RAS22	RAS22-2	4.11	11
12	YNR017W	24.7094579938477	2	0.666666666666667	TRUE	4	12	4	RAS22	RAS22-3	4.12	12
13	YNR017W	24.6587363179111	1	0.833333333333333	TRUE	5	22	5	SAP155	SAP155-1	5.22	22
14	YNR017W	23.6587749065482	1	0.833333333333333	TRUE	5	23	5	SAP155	SAP155-2	5.23	23
16	YNR017W	26.3183860316335	4	0.333333333333333	FALSE	2	19	6	SIT4	SIT4-1	6.19	19
17	YNR017W	26.2176530275924	5	0.166666666666667	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YNR017W	25.0388842079451	3	0.5	TRUE	3	21	6	SIT4	SIT4-3	6.21	21
19	YNR017W	24.7837252518217	3	0.5	TRUE	3	13	7	SSY5	SSY5-1	7.13	13
20	YNR017W	25.0955377669868	3	0.5	TRUE	3	14	7	SSY5	SSY5-2	7.14	14
21	YNR017W	24.0975510144367	1	0.833333333333333	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
22	YNR017W	24.4502969315594	2	0.666666666666667	TRUE	4	1	8	WT	WT-1	8.1	1
23	YNR017W	25.8187497235795	4	0.333333333333333	FALSE	2	2	8	WT	WT-2	8.2	2
24	YNR017W	25.6780636265303	3	0.5	TRUE	3	3	8	WT	WT-3	8.3	3
1	YNR018W	23.5373425326471	2	0.666666666666667	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
2	YNR018W	23.2641516770223	2	0.666666666666667	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YNR018W	23.5018423163678	3	0.5	TRUE	3	6	1	IRA2	IRA2-3	1.6	6
4	YNR018W	23.2805654278271	2	0.666666666666667	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YNR018W	24.1802671416705	4	0.333333333333333	FALSE	2	17	2	POP1	POP1-2	2.17	17
6	YNR018W	23.4144022615428	2	0.666666666666667	TRUE	4	18	2	POP1	POP1-3	2.18	18
7	YNR018W	23.5814555272626	2	0.666666666666667	TRUE	4	7	3	RAS21	RAS21-1	3.7	7
9	YNR018W	23.2240775606953	2	0.666666666666667	TRUE	4	9	3	RAS21	RAS21-3	3.9	9
10	YNR018W	23.5190129457509	2	0.666666666666667	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
11	YNR018W	24.0192719130268	4	0.333333333333333	FALSE	2	11	4	RAS22	RAS22-2	4.11	11
12	YNR018W	24.5680524796376	3	0.5	TRUE	3	12	4	RAS22	RAS22-3	4.12	12
13	YNR018W	23.5147509177456	3	0.5	TRUE	3	22	5	SAP155	SAP155-1	5.22	22
14	YNR018W	23.5518988211841	2	0.666666666666667	TRUE	4	23	5	SAP155	SAP155-2	5.23	23
15	YNR018W	23.9535008466684	3	0.5	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YNR018W	24.7880122748227	4	0.333333333333333	FALSE	2	19	6	SIT4	SIT4-1	6.19	19
17	YNR018W	25.2496128485379	5	0.166666666666667	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YNR018W	24.8763353659548	5	0.166666666666667	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YNR018W	23.7053920982955	2	0.666666666666667	TRUE	4	13	7	SSY5	SSY5-1	7.13	13
20	YNR018W	24.0165236843374	3	0.5	TRUE	3	14	7	SSY5	SSY5-2	7.14	14
21	YNR018W	22.6508419428967	1	0.833333333333333	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
22	YNR018W	22.6337033922358	1	0.833333333333333	TRUE	5	1	8	WT	WT-1	8.1	1
23	YNR018W	23.5876879866853	2	0.666666666666667	TRUE	4	2	8	WT	WT-2	8.2	2
24	YNR018W	24.8828554223658	4	0.333333333333333	FALSE	2	3	8	WT	WT-3	8.3	3
1	YNR019W	23.9219873456468	1	0.75	TRUE	3	4	1	IRA2	IRA2-1	1.4	4
2	YNR019W	24.1889726012093	1	0.75	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
4	YNR019W	24.1377204353531	1	0.75	TRUE	3	16	2	POP1	POP1-1	2.16	16
6	YNR019W	23.919170535295	1	0.75	TRUE	3	18	2	POP1	POP1-3	2.18	18
7	YNR019W	23.995029214996	2	0.5	TRUE	2	7	3	RAS21	RAS21-1	3.7	7
8	YNR019W	23.9550331711936	1	0.75	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
11	YNR019W	23.7728146973073	1	0.75	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
12	YNR019W	23.5839023728846	1	0.75	TRUE	3	12	4	RAS22	RAS22-3	4.12	12
14	YNR019W	23.9235779605777	1	0.75	TRUE	3	23	5	SAP155	SAP155-2	5.23	23
15	YNR019W	23.7962835975722	1	0.75	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YNR019W	25.5592189831587	3	0.25	FALSE	1	19	6	SIT4	SIT4-1	6.19	19
17	YNR019W	24.8970742172449	3	0.25	FALSE	1	20	6	SIT4	SIT4-2	6.20	20
18	YNR019W	25.1923804603754	2	0.5	TRUE	2	21	6	SIT4	SIT4-3	6.21	21
19	YNR019W	24.2412283481957	1	0.75	TRUE	3	13	7	SSY5	SSY5-1	7.13	13
20	YNR019W	23.8920928151825	1	0.75	TRUE	3	14	7	SSY5	SSY5-2	7.14	14
21	YNR019W	23.7958649636411	1	0.75	TRUE	3	15	7	SSY5	SSY5-3	7.15	15
1	YNR020C	25.1900576670355	1	0	FALSE	0	4	1	IRA2	IRA2-1	1.4	4
8	YNR020C	25.9344342621078	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
17	YNR020C	25.1236015455893	1	0	FALSE	0	20	6	SIT4	SIT4-2	6.20	20
18	YNR020C	25.5954723564589	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
23	YNR020C	27.2099878602092	1	0	FALSE	0	2	8	WT	WT-2	8.2	2
24	YNR020C	26.9273751775154	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YNR021W	24.8217377967603	7	0.363636363636364	FALSE	4	4	1	IRA2	IRA2-1	1.4	4
2	YNR021W	23.9511999526249	4	0.636363636363636	TRUE	7	5	1	IRA2	IRA2-2	1.5	5
3	YNR021W	23.893439231387	4	0.636363636363636	TRUE	7	6	1	IRA2	IRA2-3	1.6	6
4	YNR021W	21.993473106902	1	0.909090909090909	TRUE	10	16	2	POP1	POP1-1	2.16	16
5	YNR021W	24.1192936474863	5	0.545454545454545	TRUE	6	17	2	POP1	POP1-2	2.17	17
6	YNR021W	22.9446561959004	2	0.818181818181818	TRUE	9	18	2	POP1	POP1-3	2.18	18
7	YNR021W	24.7580701181751	5	0.545454545454545	TRUE	6	7	3	RAS21	RAS21-1	3.7	7
8	YNR021W	24.8584450955813	6	0.454545454545455	FALSE	5	8	3	RAS21	RAS21-2	3.8	8
9	YNR021W	23.8117359573834	3	0.727272727272727	TRUE	8	9	3	RAS21	RAS21-3	3.9	9
10	YNR021W	22.3266159409928	2	0.818181818181818	TRUE	9	10	4	RAS22	RAS22-1	4.10	10
11	YNR021W	23.0757783996302	3	0.727272727272727	TRUE	8	11	4	RAS22	RAS22-2	4.11	11
12	YNR021W	23.3065778851809	3	0.727272727272727	TRUE	8	12	4	RAS22	RAS22-3	4.12	12
13	YNR021W	22.4161375122514	2	0.818181818181818	TRUE	9	22	5	SAP155	SAP155-1	5.22	22
14	YNR021W	22.4197669691238	2	0.818181818181818	TRUE	9	23	5	SAP155	SAP155-2	5.23	23
16	YNR021W	23.0186516257848	3	0.727272727272727	TRUE	8	19	6	SIT4	SIT4-1	6.19	19
17	YNR021W	23.6364804039058	4	0.636363636363636	TRUE	7	20	6	SIT4	SIT4-2	6.20	20
18	YNR021W	24.1661021803115	5	0.545454545454545	TRUE	6	21	6	SIT4	SIT4-3	6.21	21
19	YNR021W	25.1425092919169	7	0.363636363636364	FALSE	4	13	7	SSY5	SSY5-1	7.13	13
20	YNR021W	24.7154069067822	5	0.545454545454545	TRUE	6	14	7	SSY5	SSY5-2	7.14	14
21	YNR021W	25.0555655999299	7	0.363636363636364	FALSE	4	15	7	SSY5	SSY5-3	7.15	15
22	YNR021W	24.3266793723624	4	0.636363636363636	TRUE	7	1	8	WT	WT-1	8.1	1
23	YNR021W	24.7572098506161	6	0.454545454545455	FALSE	5	2	8	WT	WT-2	8.2	2
24	YNR021W	25.4764278995884	6	0.454545454545455	FALSE	5	3	8	WT	WT-3	8.3	3
1	YNR022C	22.2147440247189	3	0.571428571428571	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
2	YNR022C	20.6741635538083	1	0.857142857142857	TRUE	6	5	1	IRA2	IRA2-2	1.5	5
4	YNR022C	22.1806884033358	2	0.714285714285714	TRUE	5	16	2	POP1	POP1-1	2.16	16
5	YNR022C	22.9167931644084	3	0.571428571428571	TRUE	4	17	2	POP1	POP1-2	2.17	17
8	YNR022C	20.5512043361152	1	0.857142857142857	TRUE	6	8	3	RAS21	RAS21-2	3.8	8
9	YNR022C	20.2700775260935	1	0.857142857142857	TRUE	6	9	3	RAS21	RAS21-3	3.9	9
10	YNR022C	22.9914406388207	3	0.571428571428571	TRUE	4	10	4	RAS22	RAS22-1	4.10	10
11	YNR022C	20.7457836796644	1	0.857142857142857	TRUE	6	11	4	RAS22	RAS22-2	4.11	11
12	YNR022C	22.6281084179512	4	0.428571428571429	FALSE	3	12	4	RAS22	RAS22-3	4.12	12
13	YNR022C	22.8049845655063	3	0.571428571428571	TRUE	4	22	5	SAP155	SAP155-1	5.22	22
14	YNR022C	22.0290117168393	2	0.714285714285714	TRUE	5	23	5	SAP155	SAP155-2	5.23	23
15	YNR022C	20.2373349361333	1	0.857142857142857	TRUE	6	24	5	SAP155	SAP155-3	5.24	24
16	YNR022C	22.6275448031085	4	0.428571428571429	FALSE	3	19	6	SIT4	SIT4-1	6.19	19
17	YNR022C	21.6329493072754	2	0.714285714285714	TRUE	5	20	6	SIT4	SIT4-2	6.20	20
18	YNR022C	22.9266043622942	3	0.571428571428571	TRUE	4	21	6	SIT4	SIT4-3	6.21	21
20	YNR022C	20.4870450920601	1	0.857142857142857	TRUE	6	14	7	SSY5	SSY5-2	7.14	14
22	YNR022C	21.3927171468562	2	0.714285714285714	TRUE	5	1	8	WT	WT-1	8.1	1
23	YNR022C	24.0987342284815	5	0.285714285714286	FALSE	2	2	8	WT	WT-2	8.2	2
24	YNR022C	20.4401923631518	1	0.857142857142857	TRUE	6	3	8	WT	WT-3	8.3	3
1	YNR023W	25.4304190501139	1	0.5	TRUE	1	4	1	IRA2	IRA2-1	1.4	4
2	YNR023W	25.3635944027018	2	0	FALSE	0	5	1	IRA2	IRA2-2	1.5	5
3	YNR023W	26.0491680578078	2	0	FALSE	0	6	1	IRA2	IRA2-3	1.6	6
4	YNR023W	26.19901426978	2	0	FALSE	0	16	2	POP1	POP1-1	2.16	16
5	YNR023W	25.9065919357105	2	0	FALSE	0	17	2	POP1	POP1-2	2.17	17
6	YNR023W	25.1973421401643	1	0.5	TRUE	1	18	2	POP1	POP1-3	2.18	18
7	YNR023W	25.5123123485549	2	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YNR023W	25.3018221022395	2	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
9	YNR023W	25.2752339466215	1	0.5	TRUE	1	9	3	RAS21	RAS21-3	3.9	9
10	YNR023W	25.5250444855001	1	0.5	TRUE	1	10	4	RAS22	RAS22-1	4.10	10
11	YNR023W	25.6940427007877	2	0	FALSE	0	11	4	RAS22	RAS22-2	4.11	11
12	YNR023W	25.4371509491547	1	0.5	TRUE	1	12	4	RAS22	RAS22-3	4.12	12
13	YNR023W	25.8938297875161	2	0	FALSE	0	22	5	SAP155	SAP155-1	5.22	22
