Protein	IRA2	POP1	RAS21	RAS22	SAP155	SIT4	SSY5	WT
YER019C-A	27.185913486922	NA	27.2732778946873	26.5318742392172	26.6837849044317	27.3024730109169	NA	27.9462085080334
YER019W	25.9006903349895	NA	25.6590269979444	25.936555062659	NA	25.9749175062966	23.3633793002507	25.6751285207519
YER020W	24.0669348079375	24.0234401573604	22.9475659267885	23.286004857221	24.0888705328827	25.4937731883552	22.7812254673285	NA
YER021W	23.4392913487694	23.0174850736248	23.5393368345737	22.9168914378657	22.002519669358	22.9669903774373	24.5370850631813	24.2139142916063
YER023W	27.0757239938858	26.6798226636064	27.1618698181766	27.1411096162499	26.1276622170857	27.0265175372683	27.4302026784496	27.7101877547525
YER025W	27.13787048598	26.2794827905558	26.4455083333292	26.0010446544775	25.7749437064252	26.2017080591174	26.8754464553755	27.0434157133533
YER026C	26.7197347791624	26.3479830932663	26.1826668423397	25.7709927901981	25.3668663221877	27.4271022152189	26.3940054719048	27.3431235193863
YER027C	24.8766200477656	25.4163302584238	25.1831575417511	25.1720146170439	24.838048498405	25.4891711472777	24.3183436044491	25.420919521135
YER029C	22.7748638427571	23.3715758934902	22.9654934985174	23.639642013792	23.1018203941441	22.8491745311108	22.738716481803	23.5859489907726
YER030W	26.2159304699698	26.1710397768266	25.8100356470075	27.1153087598367	26.7008860104791	27.0154607639752	26.6750009342791	26.5314637782149
YER031C	25.7622223111822	24.7233569765152	22.9003356122721	23.7518105940337	24.4903777498614	24.1014705684102	25.2663054473111	24.8604485181323
YER034W	24.5648799187357	NA	24.6850830677068	24.3344372877231	24.0985006704461	25.1887812349677	NA	24.4033317964035
YER036C	27.3946140712782	27.0720594362424	26.5991254052163	26.8716719778595	26.1764805771752	26.5435414563408	26.9301335524821	27.5190716839687
YER040W	26.6736714783583	26.6553444086115	26.4255598990913	26.7990269382603	26.9004909852236	26.7929829431529	25.9566927752198	27.5796246363867
YER042W	24.6565774712805	24.9503468679614	24.4232220537074	24.2226097525491	24.7548872673179	25.001713577093	26.2181684138799	24.4030226661017
YER043C	28.5601714538784	27.7626400872804	28.2264099830796	27.618782600258	27.2921447191615	28.2436922845924	28.4457100901947	28.7528404973255
YER044C	24.1473456065833	23.1473128930809	23.8441909996105	NA	23.0752342146314	NA	23.7767777881808	23.1989286360408
YER047C	NA	NA	NA	NA	26.3895246568068	NA	25.9798849457792	NA
YER048C	25.0999603906435	24.7082049524501	25.160060481099	25.2089998543833	24.7793848209407	25.8210885818456	25.1217965411868	25.6883673093329
YER048W-A	26.4198322854973	26.6920014028768	26.8272935120277	26.6097314970418	26.4875235739632	27.202508268151	26.3407502899924	27.2483013924741
YER049W	25.1566544105031	24.456169841938	25.0261364000513	24.366606137326	24.2805740892732	24.7400722264216	25.0225325246997	25.3670694870729
YER050C	24.3368946666361	24.2285597995704	23.4735829825427	25.4691997673351	25.8080439562241	26.7643554489382	24.1835344488799	24.3168469886336
YER052C	25.0017430405507	26.6640552215446	25.1589565391463	23.7417579177303	25.1583738141476	24.7684479337094	26.8737031191154	24.8921294453366
YER053C	NA	21.5605882916317	NA	NA	23.4584020473374	24.125957673509	NA	NA
YER055C	26.2568012942629	27.4745811754396	25.7330379053508	25.1511269609639	26.1374897816919	25.2373358469507	26.9421885983801	26.172161809034
YER057C	25.6496809399628	26.0739984489813	26.2061788342961	26.5435260248036	26.2059246098425	26.8726151425315	26.4192656986729	26.1986104595405
YER061C	NA	23.5678890909656	22.2106960356461	22.795724051539	23.2873814303419	23.0732737841172	22.2815332713485	NA
YER062C	23.1406457862476	25.5926604149601	25.6121604401276	26.9439068570369	27.4089533198811	27.1889390025118	24.3186710963555	25.8598946735052
YER063W	25.2896518499647	26.2411324051046	24.9511317387558	26.1591122962898	25.6662934066317	26.243842598763	25.3145055680024	26.3575821182223
YER065C	26.2736595558766	NA	26.45338392955	27.2659431355547	25.2885095534766	NA	NA	NA
YER067W	22.5847450434113	23.6851658481917	23.2985443091742	25.5371333125731	24.0381313671505	26.1276889895671	22.9166592326844	23.0697027757161
YER068W	23.1447972431682	23.6623434178576	23.4508777591754	23.9002031044612	23.4416407695442	23.8307018301124	23.2760702305232	24.7252839307685
YER069W	24.03614953421	27.1762338699247	24.1762155255319	23.9805226610645	25.8136152719319	24.3741392249907	24.1549828585189	25.1329083671378
YER070W	25.1237768691055	23.871884822676	24.5858499240637	23.9220247788079	22.2071620522312	23.1346663367297	24.7275165174131	25.1650678889248
YER071C	23.1406910164376	NA	NA	NA	23.070367934739	23.6628109270774	23.1585640548522	NA
YER073W	25.4007009531892	27.0400940525362	25.1609384741392	25.6098271068488	27.3714986535254	26.3428195698517	25.4788147642937	26.3197249084542
YER078C	22.5432027319483	22.3613243130221	21.417644662055	22.7666625923823	22.623840726284	23.0088234891149	23.3042355357973	23.1022597020973
YER079W	NA	24.3237718943027	23.3928986244097	25.1598957035609	24.2005587740007	24.2065378652666	22.2900544456532	23.9674457691932
YER080W	25.4923948859384	25.6011420821157	25.5031100974175	25.7989664050243	25.4270457007579	26.2131940678666	25.1787032676428	26.4695434307615
YER081W	23.8412172883996	29.1982260432809	24.9992427065678	24.5499605167227	25.0255830912102	24.5302729825434	27.3807968383473	22.1104909526198
YER082C	23.9938109687622	23.303360337403	23.5740559720111	23.3466272110888	22.867309368433	24.0311087883401	24.1172940975687	24.4929424699336
YER083C	24.3755337089579	23.2380811675553	NA	24.1866158797543	23.4081224562358	NA	23.3971905711438	24.4603930112388
YER086W	26.5107236569602	27.247157124888	25.9827194363885	26.2667460298202	26.6301488172133	26.5124459889524	26.8030703180589	26.8974855858076
YER087C-B	22.4074505615875	23.2668152898547	23.7516062554749	22.6900213453532	22.356142756957	22.9454709925616	23.971995043678	23.6593736955001
YER088C	24.0650420223648	24.7947688142748	23.2409284475805	24.2483090923564	23.4714213304711	23.0067264472545	23.3252054005981	26.521374823136
YER089C	25.260721514595	26.082941161722	24.9518253703681	25.5227796169649	24.8569506504409	26.0458044915969	25.2830850941633	26.1616033185045
YER090W	25.9880537036013	27.5421847490309	26.0319314341483	25.8985911725017	26.5519844332506	26.4199006347689	26.3437345363944	26.8020629520722
YER091C	28.8389157993694	29.0683834470298	28.5023211043746	29.4022155779756	28.68061152969	26.8408835805706	29.7647221752879	29.1181419919162
YER094C	25.6476330728283	25.980195574904	26.2940104991698	26.0367090954151	25.6736533129293	26.3409569953155	25.5205355027342	25.9685267358128
YER095W	23.8821407987744	24.5494184299691	23.4222206689693	24.0624563380441	23.1909186328332	23.2573124480105	24.5363723541843	23.7103683729507
YER099C	24.2337119221745	24.6077812441115	24.6833937624378	25.0067012094394	24.1556384656465	25.4399510720226	24.6221987370769	25.764628071881
YER100W	25.040191987299	24.7642106629804	24.9108519112296	25.1997206351691	24.3433793146953	24.9562802148693	24.8082839003246	25.8637992143704
YER101C	NA	NA	NA	NA	NA	25.7818835486043	NA	NA
YER103W	22.9959731745896	23.8552499420815	24.0608306754216	26.6329502939279	25.2690638729889	27.0409397827599	22.7785365445033	23.8418147900122
YER105C	22.3578034379825	22.4877890299162	22.7531059791124	21.9512106136824	22.6883524063865	22.3867935490195	23.2488979017353	22.6200839805425
YER107C	23.4176459559518	24.0218798771151	23.4511114296531	23.6035012850318	22.7972225041535	22.9918301430019	23.3366551767064	24.5843396565082
YER110C	27.4345448201914	26.3456142123694	26.9959442212379	26.208930581098	26.0197402559725	26.7021668489456	27.2850842023302	27.1648967021261
YER111C	NA	27.0805710492993	27.4036328451692	26.6607414829923	26.9808804457937	27.2163137716382	27.2125127874858	26.0483010983721
YER112W	27.3854168510169	27.2622759025281	26.8913933544787	27.1083312163911	26.8609110807157	26.7559317304204	26.8289669204962	27.2138329412795
YER114C	23.5533090078091	24.6368239970926	23.7306085440075	23.8808122393655	23.1028170673761	23.6699925273827	23.4142073672229	24.376529775262
YER120W	26.143777521187	26.4548264775638	26.2695509878394	26.1642852733967	26.2748720795009	26.8109240750174	26.7030528181542	26.7381146811251
YER122C	24.9058648049643	25.1764201500585	24.9486208832454	25.358537504641	24.7840301926839	25.5240855334209	24.7641057374869	25.9242357717338
YER123W	23.4095152600081	23.7744876813818	24.0611936092516	24.5433673710517	NA	24.4778923776414	23.8629493802596	24.3852625220542
YER125W	23.4796676527269	24.5153661029071	24.1145390644487	24.3591569476201	23.6336982381881	24.2859723316741	24.1310843227548	25.0122063347217
YER126C	26.3641840391094	25.4493850864457	25.7273563971587	24.9272540579967	25.1051543543025	25.0525649499081	26.1599037454074	25.9263059323984
YER127W	24.4838314555017	24.0679975645647	23.8405402532564	23.7817704206073	23.4829895031742	24.4449249515844	24.5522570834564	25.1736989549564
YER132C	26.1745164218592	25.8967687882513	25.2351501476517	26.2191000085735	26.2838950861817	25.9783789209765	24.9883240660746	26.797396333962
YER133W	26.3722249349877	25.9781601734297	26.1534498274992	26.1545279739223	25.7510607282504	26.0955259397323	26.2053833516339	27.0166407963941
YER134C	24.323869649583	24.7571888261557	24.5467272051709	24.9914741451806	24.346556202478	25.6297834095323	24.4426557644885	25.017354865304
YER136W	25.7878153864731	26.0203709254703	26.2231350837666	26.0745835342574	25.6815782812946	26.1367152527803	25.6398267841331	26.6473356091714
YER139C	24.5785995093558	24.7328068316414	25.3080020488355	25.7005702291991	25.0116093347343	24.7355895879303	24.6913898538588	25.4067213579188
YER143W	22.26648824874	22.837936784339	23.9250254429202	23.4293190508976	23.7982329004954	24.063323085616	22.705093880232	23.4128387277964
YER145C	27.7665693027468	NA	NA	NA	25.9023050088808	NA	27.3877503631926	NA
YER146W	26.0740594240094	26.6645908890003	26.2617613742459	26.1475591282423	26.1983785242746	26.2962965376188	25.6949816468423	26.289761067962
YER148W	24.5535932032242	24.1069317290971	23.3834176140816	NA	NA	23.7776779391234	24.6995423335989	23.9352879103363
YER149C	24.1965253048341	24.763189269841	23.4362088549532	23.654625381429	24.6248120341474	24.9878941050699	23.9189580319765	25.2239650213361
YER151C	24.8623756324745	24.3917426541409	24.7639760589898	24.4361948269399	24.677416148335	25.3840859673387	24.875062239832	24.6951812901326
YER152C	23.9895918783753	NA	23.8870463679334	23.4886747079667	23.9651373121225	25.7455798187782	24.7691425670569	24.6890101651008
YER154W	NA	NA	NA	NA	NA	25.9722957253286	25.262078919634	25.44052151506
YER155C	23.6170444496315	23.5240001836964	23.4822447271289	23.4711265459436	NA	23.5045497007819	24.5863201158672	23.9342268369076
YER156C	25.9961965646664	25.7293554349203	25.763870444518	25.2511421100955	24.831556704527	25.7434954100035	25.6283490392742	26.7728849687171
YER157W	25.9613744519265	NA	NA	NA	NA	NA	NA	26.4498938335998
YER159C	24.7353515923491	24.620924562496	25.1582385317138	24.7541457325506	25.2660105225232	25.6676005745924	24.7705346364063	25.8366352651755
YER161C	24.9773650131072	25.6886079173943	25.7738541585182	25.015522155092	25.2272467389693	26.9479470736308	NA	26.1085343129071
YER163C	25.0204928445473	25.0625842683263	26.2576372897562	26.548090930658	25.9668966052311	26.5769218017207	24.8461454221345	25.7716327342909
YER164W	23.6193217566878	23.1483917291794	23.6787825221867	23.183451921296	23.1102019546999	23.7207768191351	23.7896554094876	24.5582744815268
YER165W	28.0866370979626	28.0895620112019	27.9420177207187	28.0559870821404	27.9077279542115	28.067442099066	27.9546395459855	28.669632114128
YER166W	NA	25.3879264532078	24.8382036928806	25.13910624935	NA	25.3911714310259	NA	26.211838677696
YER168C	24.4576290379437	24.1959718464473	24.6056310177174	23.2524526965866	23.7930424130924	24.4766103118166	24.035305999213	25.1608558157246
YER169W	NA	NA	27.4959714815104	NA	NA	28.4202917151325	27.9097571541725	NA
YER171W	27.5051711936338	28.1854968938269	28.3077755759018	28.9729915597201	28.1541984680603	29.4540428721489	NA	29.1819208689541
YER172C	24.2555728838584	24.8881104345855	24.5078963858226	25.1246781086481	NA	24.6118739545472	24.5107169700131	24.6119128430145
YER174C	24.269142387022	23.5530331437193	23.770121491439	24.3595859543325	24.5361397522932	26.4539212412841	22.7825933657743	25.3576608315747
YER175C	21.7876487785367	25.9223314270512	23.1219333620544	23.2616720697741	24.341870587691	21.6386111326176	24.2273443939517	21.5632351178048
YER176W	21.5709879277989	NA	21.7470183841586	22.3546015589973	NA	22.0533938563702	21.5507656070128	22.0519862763257
YER177W	27.9234793187849	28.6463834556362	28.2406117454131	28.8324025554032	28.3537152406827	28.4329721758268	27.9622910984876	28.8469449059955
YER178W	26.4763169360006	26.7131266569327	26.4970657487367	26.9102156283734	26.2774051907949	26.92539453057	27.0020219171574	27.1088480791403
YER180C-A	NA	NA	29.3408220714839	NA	30.2086760077335	NA	NA	NA
YER182W	24.1170684804764	22.9329057612421	23.751956618482	24.3838001498728	23.8748408093831	25.0724593317016	23.3106894705764	23.9640752560722
YER183C	24.6739036277502	24.1584550528647	25.0810316666279	23.9620502854333	24.130441177756	24.9144489104884	24.9282966280515	24.2169329742853
YFL002C	24.4385724000988	NA	24.211843138782	23.5103729352461	NA	24.1332081282067	25.1750730915929	24.8916232913809
YFL003C	26.7389201155607	26.0294136325445	NA	NA	NA	NA	NA	NA
YFL004W	24.1388533060031	24.0686561314789	23.7115417034322	23.7270616206599	24.5621071830994	25.3053552814074	23.7905985778169	24.6522611930656
YFL005W	25.3635486223276	25.1573458834718	24.7081638492531	24.5092749154498	24.0203641577441	24.7174533515048	25.2757482162688	24.84177375603
YFL007W	25.1298090570426	24.8596602299455	24.6925105453413	24.3450472830883	24.2472020602751	25.2778556331046	25.0860502996514	25.9082360273245
YFL008W	22.3462697650737	23.1728740855799	22.9415197880635	23.422130357165	22.8771726397104	22.6392186802072	22.5262451107514	23.3641176994566
YFL010C	24.4318209778281	24.5195864609933	25.1006870291992	25.1257463942725	23.9436006224581	24.7708981466424	25.389317998424	25.7353269823888
YFL013C	26.8888578771003	26.4323097831013	27.3655164260085	26.7759334910135	26.5269254663879	27.0907430587138	26.5239688510358	26.6147593137631
YFL014W	25.0081550379993	29.7925187225776	26.5760198982916	32.2947490044641	30.5166328688988	30.4386802521676	27.199224518598	29.4038234232102
YFL016C	23.8756801951078	25.0066989827454	24.704687771762	25.2143025665721	24.5283162084719	25.8243407596703	24.9449192181419	25.1260573000499
YFL017C	23.9261888269744	24.7465696687543	24.7491832649246	25.1678702620133	24.0586194825874	25.1401014587467	24.7167289532115	25.7381110639505
YFL017W-A	26.794977799717	NA	NA	NA	NA	26.7132692372865	NA	26.8732433557754
YFL018C	25.1475987434369	25.8824761189103	25.3847288423259	26.5154798184836	26.1680293465987	28.0987394240295	25.0694647892674	26.097122617598
YFL021W	NA	24.9250273819478	NA	24.9575615894835	NA	24.8989996259595	25.925172053704	24.8845405533854
YFL022C	27.6736042079812	27.3638301339598	27.5200705219044	27.2020110116677	26.8349929702047	27.262704000256	27.5580980563699	27.8899803210447
YFL023W	23.2791054618031	22.3690364215186	23.6810879688042	23.6013660707934	23.0092376342168	23.5478915424651	22.4578609094543	23.3121377055349
YFL026W	25.7142359840629	25.2017320965028	24.8712107908511	25.3515157925793	25.0324414866926	25.553293997629	25.8825533496227	25.944195311074
YFL028C	23.5839551184712	24.0284080711292	24.0515178840974	23.1588832459859	22.8465435851339	23.7265933929178	24.5239808673452	23.2071996496457
YFL030W	NA	23.3375765344541	NA	25.7594316171	25.2262662502806	27.2303827055222	NA	24.7216723042951
YFL033C	24.6030264952823	24.6234544176705	25.2129290226743	25.2961653727928	NA	24.4580755195813	24.1440895622636	24.802322312726
YFL034C-A	26.1456152128106	26.392087619185	26.3490265272186	25.4588082372025	26.4973811580838	25.978771683998	26.3413859906818	26.9526066326143
YFL037W	26.4212694590876	26.8214558964938	27.0371255177128	26.7382044017579	26.471723969126	26.6439212319832	26.6125803320546	27.2940513943659
YFL038C	24.6149122832672	25.0669643033543	24.9964111930105	24.5817127164533	23.5300728278907	25.448052052342	25.4446350731978	25.7997565503188
YFL039C	27.6525768252054	27.2462045813406	28.1189682148037	27.2244270995651	27.1895879692856	27.8962105668537	28.0633552945548	27.9652576793271
YFL041W	23.6215057383379	24.5449550754409	24.032392343354	23.6324291487564	23.3728805378883	24.1175224406002	23.1959402093269	24.0216153489046
YFL042C	NA	26.0008279928288	25.8845782546904	25.8121743101898	26.1414646133775	NA	NA	NA
YFL044C	24.7329387672661	24.9086781960047	25.1110497057466	24.3845842184168	24.7832918542087	26.1440172891404	25.0087538296852	25.4158619988982
YFL045C	29.0672534839856	28.9830579936543	29.3600877829917	29.4544869500773	28.6454629322474	28.6102578658715	29.0391720740838	29.6094810401399
YFL046W	25.9560431663141	26.4302781797818	27.242907224845	27.2711699983186	27.0811587376649	28.0376467071637	26.6865662916446	26.5612238470671
